Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2024 US Open R128,L vs Stearns,78.1,83.2,4.7,84.0,83.6,90,71,69.5,4.8,70.4,72.0,78,61
2023 US Open R64,L vs Alexandrova,80.7,83.8,4.8,85.3,82.0,92,72,75.8,3.4,76.0,73.5,81,70
2023 US Open R128,W vs Jacquemot,78.7,81.0,6.9,79.9,77.2,121,68,69.4,2.8,70.0,70.5,74,64
2023 Wimbledon R16,L vs Pegula,78.7,81.4,4.4,84.8,78.5,91,71,73.9,3.6,76.8,73.5,79,67
2022 US Open R128,L vs Badosa,83.5,87.9,7.9,93.8,86.8,103,70,75.0,5.3,,71.3,86,65
2022 Wimbledon R32,L vs Niemeier,83.0,87.1,5.9,88.5,88.3,100,75,74.6,3.3,77.5,79.0,79,66
2022 Wimbledon R64,W vs Kalinina,81.8,86.6,7.8,87.5,79.3,100,62,73.5,5.6,68.5,72.0,87,62
2022 Wimbledon R128,W vs Burrage,86.3,90.6,6.9,93.7,85.8,103,74,76.7,3.9,,,83,69
2019 Roland Garros R32,L vs Halep,88.8,92.4,7.1,,,106,79,80.8,5.4,,,92,73
2019 Roland Garros R128,W vs Bouchard,91.6,96.2,7.4,,,106,82,78.0,5.6,,,89,69
2018 US Open QF,L vs Osaka,92.8,98.1,5.3,101.3,94.2,105,87,85.8,4.5,88.8,,93,78
2018 US Open R16,W vs Vondrousova,83.5,85.0,6.9,88.5,83.4,106,71,78.7,6.4,82.7,82.7,90,67
2018 US Open R32,W vs Siniakova,88.2,89.1,4.6,93.0,85.0,98,76,86.1,4.3,80.0,85.0,92,80
2018 US Open R64,W vs Wozniacki,86.9,87.3,4.8,,84.4,104,78,85.3,4.5,85.5,80.0,95,78
2017 Wimbledon R32,L vs Rybarikova,90.5,93.7,6.2,97.6,89.4,106,84,82.5,3.5,85.0,80.0,87,76
2017 Roland Garros R32,L vs Ostapenko,93.4,95.2,6.3,,,105,84,86.0,4.6,,,93,79
2017 Roland Garros R128,W vs Baindl,85.5,89.1,7.9,,,105,70,78.0,7.1,,,91,67
2017 Australian Open R128,L vs Kerber,92.4,96.8,5.9,99.9,93.7,106,85,85.1,3.8,83.5,86.2,90,74
2016 US Open R16,L vs Vinci,92.2,93.9,6.4,97.6,95.6,107,81,87.1,4.8,93.0,,94,78
2016 US Open R32,W vs Cibulkova,91.8,93.8,6.9,93.7,92.1,108,79,86.3,3.8,87.0,,92,77
Career (30 matches),,86.9,90.0,6.4,91.6,86.5,121,62,79.5,4.5,79.5,78.3,96,61
