Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2024,34,12,22,35.3%,30-40,42.9%,289-339,46.0%,1-0,100.0%,31,50.5%,41.0%,0.2%,7.3%,64.8%,55.6%,40.4%,50.2%,46.3%,48.2%,0.93,R16 (2x)
2023,39,24,15,61.5%,48-29,62.3%,371-313,54.2%,3-1,75.0%,38,55.7%,52.1%,0.1%,4.9%,67.3%,57.1%,42.6%,52.4%,50.5%,51.4%,1.06,F (Hua Hin)
2022,21,10,11,47.6%,23-20,53.5%,203-206,49.6%,2-2,50.0%,19,59.1%,42.5%,0.4%,4.6%,63.9%,55.4%,46.8%,52.3%,46.6%,49.3%,0.98,QF (3x)
2021,16,6,10,37.5%,15-18,45.5%,152-161,48.6%,1-1,50.0%,16,49.4%,48.8%,0.0%,4.5%,66.5%,53.6%,43.9%,50.3%,49.5%,49.9%,1.00,QF (Cluj-Napoca 2)
2020,4,1,3,25.0%,3-4,42.9%,27-35,43.5%,0-0,-,3,51.6%,35.5%,1.6%,6.3%,65.1%,54.4%,40.3%,49.5%,42.7%,46.1%,0.85,R16 (Prague)
2019,29,14,15,48.3%,28-33,45.9%,280-300,48.3%,1-3,25.0%,29,57.8%,39.2%,2.5%,5.0%,70.2%,58.2%,43.2%,53.7%,44.7%,49.2%,0.96,F (Brisbane)
2018,47,27,20,57.4%,58-42,58.0%,499-435,53.4%,5-4,55.6%,45,64.5%,42.7%,2.4%,6.7%,65.5%,61.3%,45.4%,55.8%,46.3%,51.0%,1.05,W (Acapulco)
2017,48,22,26,45.8%,48-53,47.5%,472-480,49.6%,7-6,53.8%,47,64.5%,35.6%,2.3%,5.6%,66.1%,60.2%,44.8%,55.0%,44.8%,49.9%,0.99,W (Acapulco)
2016,44,24,20,54.5%,50-43,53.8%,446-411,52.0%,5-7,41.7%,39,62.2%,41.4%,2.4%,7.5%,64.6%,59.8%,44.4%,54.3%,46.0%,50.2%,1.01,W (Guangzhou)
2015,38,21,17,55.3%,48-35,57.8%,419-362,53.6%,6-5,54.5%,31,65.3%,47.2%,2.1%,6.3%,68.9%,62.3%,49.4%,58.3%,45.0%,51.7%,1.08,W (Istanbul)
2014,12,4,8,33.3%,11-19,36.7%,130-151,46.3%,2-2,50.0%,12,-,-,2.9%,7.3%,60.0%,61.7%,46.9%,55.8%,42.5%,48.9%,0.96,SF (Tashkent)
2013,32,11,21,34.4%,27-45,37.5%,326-359,47.6%,1-5,16.7%,27,-,-,1.9%,7.5%,61.4%,59.1%,44.0%,53.3%,45.5%,49.3%,0.97,SF (Brisbane)
2012,23,9,14,39.1%,22-30,42.3%,222-252,46.8%,3-1,75.0%,17,-,-,0.9%,8.8%,61.2%,56.7%,41.3%,50.7%,47.5%,49.1%,0.96,QF (Memphis)
2011,14,4,10,28.6%,8-20,28.6%,111-147,43.0%,1-2,33.3%,10,-,-,1.6%,7.3%,67.4%,58.1%,38.0%,51.5%,43.7%,47.6%,0.90,R16 (2x)
2010,4,1,3,25.0%,2-6,25.0%,30-45,40.0%,1-0,100.0%,4,-,-,1.5%,5.5%,61.3%,58.4%,42.9%,52.4%,40.6%,46.9%,0.85,R16 (Bad Gastein)
2009,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,1,-,-,0.0%,0.0%,67.3%,54.3%,41.2%,50.0%,38.6%,43.4%,0.77,R32 (Tashkent)
Career,406,190,216,46.8%,421-439,49.0%,3982-4008,49.8%,39-39,50.0%,369,59.6%,42.8%,1.6%,6.3%,65.5%,58.8%,44.2%,53.8%,46.1%,49.9%,1.00,
