Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
30-Jan-2023,Hua Hin,Hard,F,136,54,Lin Zhu [CHN] d. Tsurenko,6-4 6-4,0.89,0.0%,5.1%,66.1%,38.5%,40.0%,1/9,1:45
10-Feb-2020,W100 Cairo,Hard,F,129,118,(3) Irina Camelia Begu [ROU] d. (4) Tsurenko,6-4 3-6 6-2,,,,,,,,
31-Dec-2018,Brisbane,Hard,F,27,8,(5) Karolina Pliskova [CZE] d. Tsurenko,4-6 7-5 6-2,0.92,7.0%,2.3%,65.1%,62.5%,43.3%,4/10,2:12
26-Feb-2018,Acapulco,Hard,F,40,183,(7) Tsurenko d. Stefanie Voegele [SUI],5-7 7-6(2) 6-2,1.12,1.8%,9.0%,69.4%,63.6%,41.2%,9/15,2:44
27-Feb-2017,Acapulco,Hard,F,50,30,(7) Tsurenko d. (2) Kristina Mladenovic [FRA],6-1 7-5,1.39,3.4%,1.7%,77.6%,64.4%,23.1%,2/6,1:20
19-Sep-2016,Guangzhou,Hard,F,80,37,Tsurenko d. (2) Jelena Jankovic [SRB],6-4 3-6 6-4,,,,,,,,2:25
20-Jul-2015,Istanbul,Hard,F,71,99,Tsurenko d. Urszula Radwanska [POL],7-5 6-1,1.46,0.0%,1.7%,71.7%,60.5%,82.4%,6/7,
28-Jul-2014,Vancouver BC 100K,Hard,F,165,140,Jarmila Gajdosova [AUS] d. Tsurenko,3-6 6-2 7-6(3),,,,,,,,
24-Sep-2012,Telavi 50K,Clay,F,105,157,(2) Elina Svitolina [UKR] d. (1) Tsurenko,6-1 6-2,,,,,,,,
14-Nov-2011,Bratislava 25K,Hard,F,111,160,(1) Tsurenko d. (5) Karolina Pliskova [CZE],7-5 6-3,,,,,,,,
