Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2024 Toronto R64,W vs Andreescu,74.1%,60.0%,7.4%,5/1,2.31,0.0%,71.7%,60.6%,0.0%,2.19,0.0%,87.1%,59.3%,19.4%,2.52,0.0%
2024 Australian Open R32,L vs Sabalenka,64.1%,48.0%,5.1%,1/1,2.72,3.4%,56.0%,42.9%,8.0%,2.65,4.2%,78.6%,54.5%,0.0%,3.02,0.0%
2023 US Open R128,W vs Jacquemot,70.9%,66.1%,15.2%,7/5,2.25,0.0%,65.9%,72.4%,18.2%,2.17,0.0%,87.1%,59.3%,12.9%,2.68,0.0%
2023 Wimbledon R32,W vs Bogdan,84.6%,60.6%,3.4%,3/1,2.12,0.9%,86.3%,58.7%,4.1%,2.16,1.1%,90.0%,63.9%,2.5%,2.02,0.0%
2023 Roland Garros R16,L vs Swiatek,82.4%,50.0%,11.8%,0/2,2.77,0.0%,90.9%,60.0%,0.0%,2.12,0.0%,66.7%,25.0%,33.3%,3.21,0.0%
2023 Roland Garros R32,W vs Andreescu,82.2%,70.3%,6.7%,0/3,2.40,6.7%,82.8%,75.0%,6.9%,2.37,13.3%,100.0%,61.5%,7.7%,2.43,0.0%
2023 Roland Garros R64,W vs Davis,81.0%,79.4%,9.5%,2/2,2.60,0.0%,86.2%,80.0%,10.3%,2.57,0.0%,69.2%,77.8%,7.7%,2.73,0.0%
2023 Roland Garros R128,W vs Krejcikova,82.1%,52.2%,5.4%,1/2,2.46,2.3%,88.6%,61.3%,2.9%,2.46,2.9%,100.0%,33.3%,13.3%,2.46,0.0%
2023 Rome R32,L vs Swiatek,79.1%,38.2%,20.9%,2/7,2.74,0.0%,78.6%,40.9%,10.7%,2.65,0.0%,92.3%,33.3%,46.2%,2.89,0.0%
2023 Hua Hin F,L vs Zhu,83.8%,63.2%,4.4%,2/1,2.64,0.0%,81.0%,58.8%,0.0%,2.66,0.0%,92.0%,69.6%,12.0%,2.62,0.0%
2023 Hua Hin SF,W vs Andreescu,78.3%,68.1%,3.3%,1/1,2.71,0.0%,82.9%,69.0%,2.9%,2.55,0.0%,85.7%,66.7%,4.8%,3.28,0.0%
2022 Birmingham R32,L vs Halep,72.7%,45.0%,3.6%,2/0,2.42,2.3%,70.6%,37.5%,2.9%,2.49,4.3%,84.2%,56.3%,5.3%,2.34,0.0%
2022 Roland Garros R128,L vs Swiatek,86.1%,29.0%,11.1%,4/0,2.12,0.0%,91.3%,28.6%,4.3%,2.09,0.0%,83.3%,30.0%,25.0%,2.19,0.0%
2022 Australian Open R128,L vs Barty,73.3%,42.4%,8.9%,4/0,2.67,33.3%,59.3%,43.8%,0.0%,2.65,52.4%,94.4%,41.2%,22.2%,2.71,0.0%
2020 Australian Open R128,L vs Barty,65.3%,51.1%,5.6%,4/0,2.20,25.5%,51.2%,42.9%,4.9%,2.15,28.2%,86.7%,57.7%,6.7%,2.30,18.8%
2019 Roland Garros R32,L vs Halep,65.7%,56.5%,5.7%,1/1,2.21,0.0%,69.2%,55.6%,0.0%,2.18,0.0%,83.3%,60.0%,33.3%,2.29,0.0%
2019 Indian Wells R32,L vs Sabalenka,75.9%,47.7%,5.2%,2/1,2.46,6.1%,68.4%,46.2%,5.3%,2.51,7.9%,100.0%,50.0%,5.6%,2.28,0.0%
2019 Dubai R16,L vs Halep,78.4%,45.0%,2.0%,1/0,2.22,2.0%,75.9%,40.9%,3.4%,2.17,2.8%,85.7%,50.0%,0.0%,2.34,0.0%
2019 Doha R16,L vs Halep,67.2%,51.1%,3.0%,1/1,2.41,2.1%,65.8%,52.0%,5.3%,2.47,2.6%,87.0%,50.0%,0.0%,2.16,0.0%
2019 Brisbane F,L vs Pliskova,73.0%,47.7%,3.4%,2/1,2.70,1.7%,72.7%,37.5%,1.8%,2.58,2.6%,86.2%,64.0%,6.9%,2.92,0.0%
Career (44 matches),,73.9%,54.7%,5.0%,62.9%,2.38,5.0%,72.5%,54.1%,3.5%,2.34,6.7%,85.3%,55.6%,8.4%,2.48,0.9%
