Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
9,Simona Halep [ROU],0,9,0.0%,0,0,0,-,2009,2022,8,0.73,1.1%,6.2%,61.7%,50.2%,39.3%,46.0%,39.7%,30.0%,37.8%
7,Yulia Putintseva [KAZ],2,5,28.6%,0,0,0,-,2015,2022,6,0.91,0.7%,5.2%,70.0%,49.3%,44.6%,47.9%,47.5%,47.9%,55.3%
7,Stefanie Voegele [SUI],6,1,85.7%,5,5,0,100.0%,2011,2018,6,1.13,2.0%,5.9%,63.3%,64.4%,47.3%,58.1%,47.5%,53.8%,40.6%
7,Kristina Mladenovic [FRA],6,1,85.7%,3,2,1,66.7%,2009,2018,5,1.17,1.5%,6.6%,66.8%,62.8%,45.9%,57.2%,50.1%,50.0%,47.3%
6,Anna Karolina Schmiedlova [SVK],3,3,50.0%,4,2,2,50.0%,2014,2023,3,1.08,2.0%,4.0%,71.4%,59.9%,39.4%,54.0%,49.5%,60.6%,40.5%
6,Irina Camelia Begu [ROU],3,3,50.0%,2,2,0,100.0%,2011,2020,5,1.03,2.3%,8.7%,65.1%,66.3%,34.3%,55.1%,46.4%,45.5%,45.8%
6,Lara Arruabarrena [ESP],5,1,83.3%,1,1,0,100.0%,2013,2020,4,1.26,4.0%,4.4%,71.0%,65.4%,50.7%,61.1%,49.2%,70.4%,57.6%
6,Aleksandra Krunic [SRB],5,1,83.3%,1,0,1,0.0%,2010,2019,3,1.01,1.8%,8.8%,68.4%,58.5%,41.1%,53.0%,47.5%,56.1%,42.6%
6,Karolina Pliskova [CZE],2,4,33.3%,2,0,2,0.0%,2009,2018,3,1.03,3.7%,4.9%,64.6%,62.4%,52.3%,58.8%,42.6%,56.0%,68.4%
6,Julia Goerges [GER],3,3,50.0%,3,2,1,66.7%,2016,2018,6,0.94,1.3%,6.5%,66.2%,61.3%,40.3%,54.2%,43.2%,63.2%,52.1%
6,Varvara Lepchenko [USA],1,5,16.7%,3,2,1,66.7%,2013,2017,5,0.91,2.1%,4.5%,64.5%,55.7%,50.7%,53.9%,41.9%,57.4%,42.2%
5,Magda Linette [POL],2,3,40.0%,0,0,0,-,2011,2024,4,0.92,0.0%,6.2%,66.9%,61.4%,34.1%,52.4%,43.6%,41.9%,48.6%
5,Katie Boulter [GBR],4,1,80.0%,1,0,1,0.0%,2018,2024,5,1.15,1.5%,7.7%,66.1%,61.7%,44.7%,56.0%,50.8%,56.1%,52.0%
5,Donna Vekic [CRO],3,2,60.0%,3,3,0,100.0%,2023,2024,5,1.01,1.4%,4.9%,70.8%,61.5%,43.0%,56.1%,44.4%,60.0%,44.2%
5,Ekaterina Alexandrova [RUS],4,1,80.0%,3,3,0,100.0%,2019,2023,5,1.09,0.9%,5.5%,62.8%,61.0%,43.4%,54.5%,49.7%,48.8%,55.8%
