Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2009 Madrid R16,W vs Dementieva,25.6%,85.0%,20.1%,83.3%,14.7%,3.8%,0.0%,7.4%,25.0%,0.0%,-,19,13
2009 Paris F,W vs Dementieva,5.6%,83.3%,15.2%,61.3%,9.9%,8.2%,0.0%,6.3%,0.0%,0.5%,0.0%,-61,-28
2009 Fed Cup RR,L vs Pennetta,1.0%,0.0%,15.9%,70.6%,8.6%,6.7%,0.0%,10.9%,13.3%,0.0%,-,-97,-75
2007 Eastbourne F,L vs Henin,27.1%,62.1%,22.7%,60.4%,10.7%,10.3%,0.0%,12.1%,33.3%,0.0%,-,14,16
2006 WTA Championships F,L vs Henin,11.4%,62.5%,19.8%,58.3%,7.7%,11.4%,0.0%,6.3%,0.0%,0.0%,-,-60,-55
2006 US Open SF,L vs Sharapova,1.6%,0.0%,15.7%,50.0%,8.0%,16.2%,0.0%,6.5%,13.3%,0.3%,0.0%,-54,-22
2006 New Haven QF,L vs Davenport,0.0%,-,6.9%,55.6%,17.5%,26.7%,0.0%,1.9%,11.1%,0.0%,-,-29,-42
2006 Wimbledon F,W vs Henin,40.7%,54.5%,28.3%,58.8%,11.8%,13.0%,0.0%,15.9%,42.9%,0.0%,-,16,49
2006 Wimbledon SF,W vs Sharapova,45.5%,62.9%,22.3%,61.9%,9.0%,11.8%,0.0%,19.4%,23.1%,0.8%,0.0%,-50,7
2006 Wimbledon QF,W vs Myskina,47.5%,75.0%,30.5%,74.4%,9.1%,14.8%,0.0%,12.5%,33.3%,0.0%,-,53,132
2006 Australian Open F,W vs Henin,0.0%,-,14.5%,66.7%,4.4%,3.0%,0.0%,4.8%,30.0%,0.0%,-,-122,-130
2006 Australian Open SF,W vs Clijsters,0.0%,-,8.5%,80.0%,9.9%,13.6%,0.0%,4.2%,18.2%,0.0%,-,-53,-49
2005 WTA Championships F,W vs Pierce,1.5%,100.0%,12.6%,64.5%,7.3%,11.3%,0.0%,11.1%,28.6%,0.0%,-,-90,-57
2005 Fed Cup RR,L vs Dementieva,1.0%,0.0%,16.1%,55.9%,7.3%,8.1%,25.0%,4.2%,0.0%,0.5%,33.3%,-96,-93
2005 US Open QF,L vs Pierce,11.1%,80.0%,14.6%,78.6%,7.7%,10.0%,0.0%,17.6%,20.0%,0.0%,-,-5,18
2005 Wimbledon SF,L vs Davenport,47.8%,66.7%,28.9%,68.3%,10.1%,4.3%,0.0%,20.6%,0.0%,0.0%,-,-2,37
2005 Wimbledon QF,W vs Myskina,51.0%,76.0%,49.1%,72.2%,7.9%,10.3%,0.0%,25.0%,50.0%,1.0%,0.0%,-16,-2
2005 Rome F,W vs Schnyder,1.2%,0.0%,16.6%,75.0%,5.7%,11.1%,0.0%,4.4%,11.8%,0.2%,100.0%,-59,-64
2004 Tour Championships RR,W vs Sharapova,1.7%,100.0%,6.4%,70.0%,15.4%,11.8%,100.0%,13.2%,0.0%,0.0%,-,-90,-14
2004 Olympics F,L vs Henin,7.9%,60.0%,10.0%,66.7%,7.1%,5.7%,0.0%,9.4%,20.0%,0.0%,-,-85,-31
Career (36 matches),,10.3%,66.5%,16.5%,66.2%,9.5%,11.1%,5.3%,9.2%,21.6%,0.3%,23.1%,-35,-19
