Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2009 Madrid R16,W vs Dementieva,25,23,1.1,30.9%,28.4%,21,21,1.0,30.4%,30.4%,15.9%,14.5%,0.8,17.3%,22.2%
2009 Paris F,W vs Dementieva,23,44,0.5,11.3%,21.6%,20,40,0.5,10.3%,20.6%,6.2%,4.1%,0.6,11.8%,18.6%
2009 Fed Cup RR,L vs Pennetta,21,43,0.5,9.8%,20.1%,20,36,0.6,10.0%,18.0%,5.5%,4.5%,0.7,15.4%,23.4%
2007 Eastbourne F,L vs Henin,26,27,1.0,19.0%,19.7%,21,22,1.0,17.6%,18.5%,8.4%,9.2%,1.4,27.7%,20.4%
2006 WTA Tour Championships F,L vs Henin,12,19,0.6,9.9%,15.7%,10,15,0.7,9.2%,13.8%,6.4%,2.8%,1.2,20.7%,17.4%
2006 US Open SF,L vs Sharapova,9,42,0.2,7.1%,33.1%,8,38,0.2,6.7%,31.9%,5.0%,1.7%,0.8,15.7%,18.9%
2006 New Haven QF,L vs Davenport,18,23,0.8,13.7%,17.6%,15,21,0.7,12.8%,17.9%,9.4%,0.9%,1.0,21.4%,22.1%
2006 Wimbledon F,W vs Henin,28,28,1.0,15.6%,15.6%,20,27,0.7,11.9%,16.1%,6.5%,5.4%,1.1,17.8%,15.6%
2006 Wimbledon SF,W vs Sharapova,24,23,1.0,13.3%,12.8%,17,17,1.0,10.9%,10.9%,4.5%,5.8%,1.1,21.1%,19.4%
2006 Wimbledon QF,W vs Myskina,22,37,0.6,15.6%,26.2%,15,32,0.5,11.8%,25.2%,9.4%,1.6%,0.2,5.0%,21.3%
2006 Australian Open F,W vs Henin,4,9,0.4,6.5%,14.5%,4,9,0.4,6.6%,14.8%,1.6%,4.9%,0.1,4.8%,38.7%
2006 Australian Open SF,W vs Clijsters,14,40,0.4,8.0%,22.7%,12,36,0.3,7.4%,22.2%,6.2%,1.2%,0.5,14.2%,28.4%
2005 WTA Tour Championships F,W vs Pierce,36,36,1.0,14.6%,14.6%,28,32,0.9,12.2%,13.9%,7.8%,3.5%,0.8,17.9%,23.2%
2005 Fed Cup RR,L vs Dementieva,24,48,0.5,11.6%,23.2%,23,44,0.5,11.6%,22.1%,9.0%,2.5%,0.6,13.0%,22.7%
2005 US Open QF,L vs Pierce,20,20,1.0,21.1%,21.1%,17,16,1.1,19.8%,18.6%,11.6%,7.0%,1.2,16.8%,13.7%
2005 Wimbledon SF,L vs Davenport,39,33,1.2,18.6%,15.7%,31,27,1.1,16.8%,14.6%,9.7%,6.5%,1.1,20.0%,18.1%
2005 Wimbledon QF,W vs Myskina,23,18,1.3,20.9%,16.4%,22,15,1.5,21.2%,14.4%,11.5%,8.7%,0.7,15.5%,20.9%
2005 Rome F,W vs Schnyder,33,36,0.9,19.5%,21.3%,30,36,0.8,18.5%,22.2%,9.9%,7.4%,0.6,12.4%,20.7%
2004 WTA Tour Championships RR,W vs Sharapova,20,19,1.1,12.8%,12.2%,15,11,1.4,11.1%,8.1%,5.2%,3.7%,0.9,21.8%,23.1%
2004 Olympics F,L vs Henin,10,21,0.5,8.3%,17.5%,6,15,0.4,5.7%,14.3%,3.8%,1.9%,0.6,11.7%,19.2%
Career (36 matches),,802,1082,0.7,14.8%,20.0%,679,942,0.7,13.8%,19.1%,8.2%,5.1%,0.8,16.2%,19.8%
