Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,13,Hard,52,40,12,76.9%,10,6,4,60.0%,2004,2009,W,23,1.22,4.6%,6.0%,61.4%,68.4%,46.7%,60.0%,48.7%,58.3%,55.7%
Roland Garros,15,Clay,43,28,15,65.1%,4,2,2,50.0%,1995,2009,QF,21,1.18,3.3%,6.7%,63.4%,66.3%,45.8%,58.8%,48.7%,54.7%,48.1%
Wimbledon,11,Grass,45,35,10,77.8%,8,3,5,37.5%,1997,2009,W,30,1.31,8.2%,7.0%,60.9%,72.4%,50.7%,63.9%,47.4%,58.4%,49.1%
US Open,10,Hard,45,35,10,77.8%,5,3,2,60.0%,1998,2009,SF,25,1.14,4.6%,6.9%,59.5%,68.9%,44.8%,59.2%,46.8%,61.8%,47.0%
Olympics,2,,7,5,2,71.4%,2,2,0,100.0%,2000,2004,F,0,,,,,,,,,,
Fed Cup,11,,39,30,9,76.9%,6,2,4,33.3%,1998,2009,,4,1.60,7.4%,4.2%,60.5%,82.3%,56.5%,72.1%,44.6%,20.0%,34.2%
Paris,13,Carpet,42,32,10,76.2%,14,8,6,57.1%,1996,2009,W,15,1.24,5.3%,5.4%,60.4%,69.5%,47.5%,60.8%,48.5%,66.0%,42.7%
Berlin,10,Clay,38,30,8,78.9%,4,1,3,25.0%,2002,2007,W,6,1.03,2.2%,4.9%,70.1%,61.9%,42.6%,56.1%,45.1%,66.7%,53.2%
Rome,10,Clay,37,29,8,78.4%,12,7,5,58.3%,1998,2009,W,2,0.97,4.3%,4.3%,60.1%,67.1%,50.5%,60.5%,38.4%,30.8%,31.8%
New Haven,9,Hard,29,20,9,69.0%,9,6,3,66.7%,1998,2009,F,8,1.06,2.7%,7.9%,57.5%,66.7%,43.3%,56.8%,45.8%,62.8%,44.3%
Moscow,8,Hard,18,10,8,55.6%,7,5,2,71.4%,2000,2008,F,6,1.01,3.4%,6.5%,59.0%,67.5%,41.5%,56.8%,43.7%,53.1%,38.0%
Sydney,7,Hard,22,16,6,72.7%,10,6,4,60.0%,2001,2007,W,3,0.94,1.7%,4.3%,56.6%,58.6%,42.2%,51.5%,45.7%,51.4%,52.0%
