Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2009 Madrid R16,W vs Dementieva,55.2%,45.9%,4.5%,0/3,2.45,2.3%,90.0%,40.7%,10.0%,2.37,4.5%,71.4%,60.0%,0.0%,2.53,0.0%
2009 Paris F,W vs Dementieva,83.9%,44.9%,6.5%,4/2,2.09,0.0%,87.7%,48.0%,5.3%,1.94,0.0%,84.8%,39.3%,9.1%,2.22,0.0%
2009 Fed Cup RR,L vs Pennetta,84.4%,51.1%,2.8%,2/1,2.31,7.2%,82.6%,36.8%,4.3%,2.20,11.1%,90.0%,61.1%,1.7%,2.51,0.0%
2007 Eastbourne F,L vs Henin,54.5%,45.5%,5.8%,5/2,1.83,18.2%,70.8%,39.1%,6.2%,1.59,28.6%,76.9%,60.0%,11.5%,2.07,7.4%
2006 WTA Championships F,L vs Henin,67.3%,51.5%,10.2%,3/2,2.66,20.7%,62.1%,38.9%,10.3%,2.51,23.1%,88.2%,66.7%,11.8%,2.97,15.8%
2006 US Open SF,L vs Sharapova,79.4%,36.0%,0.0%,0/0,2.44,0.0%,85.7%,35.7%,0.0%,2.35,0.0%,66.7%,37.5%,0.0%,2.62,0.0%
2006 New Haven QF,L vs Davenport,68.1%,55.3%,4.3%,2/1,2.63,4.3%,57.1%,50.0%,4.8%,2.54,5.9%,88.5%,60.9%,3.8%,2.89,0.0%
2006 Wimbledon F,W vs Henin,79.1%,47.2%,7.7%,4/3,1.72,21.1%,77.4%,48.8%,11.3%,1.53,25.0%,86.1%,45.2%,2.8%,1.98,16.0%
2006 Wimbledon SF,W vs Sharapova,80.8%,53.6%,7.7%,4/4,2.25,4.3%,83.8%,51.6%,9.5%,1.86,8.3%,88.0%,59.1%,4.0%,2.67,0.0%
2006 Wimbledon QF,W vs Myskina,69.3%,59.6%,2.7%,1/1,1.95,10.8%,77.6%,50.0%,4.1%,1.38,18.2%,58.3%,85.7%,0.0%,2.25,0.0%
2006 Australian Open F,W vs Henin,92.0%,65.2%,4.0%,0/1,2.07,32.3%,87.5%,85.7%,12.5%,2.02,50.0%,100.0%,56.3%,0.0%,2.15,0.0%
2006 Australian Open SF,W vs Clijsters,83.0%,47.9%,2.3%,2/0,2.72,8.5%,89.1%,49.1%,1.6%,2.60,10.4%,94.1%,43.8%,5.9%,2.96,4.3%
2005 WTA Championships F,W vs Pierce,77.7%,48.8%,5.8%,4/2,2.42,2.0%,75.4%,44.2%,0.0%,2.39,4.3%,82.4%,57.1%,17.6%,2.46,0.0%
2005 Fed Cup RR,L vs Dementieva,84.0%,51.7%,2.8%,2/1,2.77,3.5%,87.7%,50.0%,1.4%,2.62,3.6%,86.2%,56.0%,6.9%,3.03,3.3%
2005 US Open QF,L vs Pierce,72.9%,34.3%,8.3%,3/1,2.14,0.0%,72.2%,38.5%,2.8%,2.01,0.0%,81.8%,22.2%,27.3%,2.35,0.0%
2005 Wimbledon SF,L vs Davenport,63.9%,45.2%,14.4%,7/7,2.60,0.0%,66.7%,41.7%,16.7%,2.23,0.0%,81.3%,50.0%,15.6%,2.88,0.0%
2005 Wimbledon QF,W vs Myskina,88.3%,54.7%,6.7%,2/2,2.08,2.8%,84.4%,55.6%,12.5%,1.85,5.0%,92.9%,53.8%,0.0%,2.24,0.0%
2005 Rome F,W vs Schnyder,78.8%,46.3%,1.2%,0/1,2.49,9.0%,73.7%,45.2%,1.8%,2.40,13.0%,89.3%,48.0%,0.0%,2.68,0.0%
2004 Tour Championships RR,W vs Sharapova,80.2%,54.8%,3.3%,2/1,2.30,21.9%,79.0%,51.0%,1.6%,2.01,26.7%,96.0%,62.5%,8.0%,2.52,17.6%
2004 Olympics F,L vs Henin,66.0%,34.3%,9.4%,2/3,2.20,26.2%,61.3%,31.6%,12.9%,2.28,35.7%,88.9%,37.5%,5.6%,2.05,7.1%
Career (36 matches),,75.1%,47.8%,4.8%,58.6%,2.35,9.2%,77.2%,44.2%,4.5%,2.25,13.1%,86.2%,54.2%,6.3%,2.51,3.2%
