Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2009 Paris F,W vs Dementieva,47% (8/17),55% (6/11),2/4,1/2,46% (6/13),1/2,0/0,63% (5/8),50% (4/8)
2009 Fed Cup RR,L vs Pennetta,63% (10/16),67% (6/9),1/2,0/1,58% (7/12),2/4,0/1,25% (2/8),63% (5/8)
2006 WTA Tour Championships F,L vs Henin,44% (4/9),75% (3/4),0/0,0/0,63% (10/16),1/3,1/2,- (0/0),- (0/0)
2006 US Open SF,L vs Sharapova,63% (5/8),33% (1/3),1/3,0/0,25% (2/8),0/2,0/1,- (0/0),- (0/0)
2006 New Haven QF,L vs Davenport,67% (6/9),100% (3/3),0/0,0/0,17% (1/6),3/5,0/1,- (0/0),- (0/0)
2006 Wimbledon F,W vs Henin,73% (11/15),33% (3/9),2/2,1/1,67% (6/9),0/1,0/0,- (0/0),- (0/0)
2006 Wimbledon QF,W vs Myskina,73% (11/15),57% (4/7),2/5,1/2,0% (0/2),0/1,0/0,- (0/0),- (0/0)
2005 WTA Tour Championships F,W vs Pierce,54% (13/24),44% (4/9),2/4,1/1,75% (12/16),1/2,0/0,100% (5/5),40% (2/5)
2005 Fed Cup RR,L vs Dementieva,43% (6/14),35% (6/17),1/1,0/0,56% (10/18),3/5,0/1,- (0/0),- (0/0)
2005 US Open QF,L vs Pierce,100% (4/4),25% (1/4),0/0,0/0,50% (4/8),1/3,0/1,- (0/0),- (0/0)
2005 Wimbledon QF,W vs Myskina,100% (8/8),44% (4/9),2/2,1/1,0% (0/2),0/0,0/0,- (0/0),- (0/0)
2005 Rome F,W vs Schnyder,69% (11/16),25% (3/12),2/4,1/3,50% (3/6),0/1,0/0,- (0/0),- (0/0)
2004 WTA Tour Championships RR,W vs Sharapova,73% (8/11),45% (5/11),2/2,1/1,0% (0/3),0/0,0/0,- (0/0),- (0/0)
2004 Olympics F,L vs Henin,46% (6/13),- (0/0),0/0,0/0,67% (6/9),0/2,0/1,- (0/0),- (0/0)
2004 Olympics SF,W vs Molik,43% (9/21),30% (3/10),2/10,1/6,78% (7/9),1/1,0/0,89% (8/9),22% (2/9)
2004 Montreal F,W vs Likhovtseva,70% (7/10),42% (5/12),2/2,1/1,100% (2/2),0/0,0/0,- (0/0),- (0/0)
2004 Amelia Island F,L vs Davenport,56% (5/9),50% (3/6),0/0,0/0,29% (2/7),2/4,2/3,- (0/0),- (0/0)
2003 Fed Cup RR,W vs Myskina,67% (12/18),55% (6/11),2/5,1/2,60% (6/10),1/2,0/0,20% (1/5),40% (2/5)
2003 WTA Tour Championships F,L vs Clijsters,50% (1/2),33% (1/3),0/0,0/0,25% (2/8),2/4,1/2,- (0/0),- (0/0)
2003 Rome F,L vs Clijsters,75% (9/12),50% (3/6),1/1,0/0,0% (0/5),1/3,1/2,40% (2/5),20% (1/5)
2009 (2 matches),,54.5%,60.0%,50.0%,33.3%,52.0%,50.0%,0.0%,43.8%,56.3%
2006 (5 matches),,66.1%,53.8%,50.0%,66.7%,46.3%,33.3%,25.0%,-,-
2005 (5 matches),,63.6%,35.3%,63.6%,60.0%,58.0%,45.5%,0.0%,100.0%,40.0%
2004 (5 matches),,54.7%,41.0%,42.9%,37.5%,56.7%,42.9%,50.0%,88.9%,22.2%
2003 (3 matches),,68.8%,50.0%,50.0%,50.0%,34.8%,44.4%,50.0%,30.0%,30.0%
Career (25 matches),,61.9%,42.2%,52.9%,47.8%,50.7%,44.4%,46.2%,56.0%,35.3%
