Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2024 Curitiba CH R16,W vs Sell,41.6%,58.4%,53.8%,48.0%,48.6%,61.4%,50.0%,56.7%,62.1%,29.3%,33.3%,15.8%,47.4%,62.5%,-79
2023 Rio de Janeiro R32,L vs Alcaraz,25.3%,30.7%,38.9%,28.9%,32.7%,38.8%,45.5%,38.2%,34.6%,65.2%,60.0%,12.5%,16.7%,28.6%,9
Career (2 matches),,34.1%,45.7%,46.2%,39.3%,42.0%,52.1%,47.8%,49.1%,49.1%,42.2%,50.0%,14.0%,30.2%,43.2%,-12
