Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,5,1,4,20.0%,2-8,20.0%,32-57,36.0%,0-1,0.0%,4,41.2%,17.6%,3.0%,9.5%,66.5%,54.3%,31.8%,46.8%,34.9%,41.4%,0.66
Clay,16,8,8,50.0%,18-18,50.0%,155-159,49.4%,1-0,100.0%,4,51.4%,57.9%,0.0%,11.2%,64.6%,60.1%,35.9%,51.5%,53.7%,52.6%,1.11
vs Righties,11,3,8,27.3%,7-18,28.0%,84-134,38.5%,0-1,0.0%,4,34.4%,18.2%,3.0%,10.7%,61.5%,48.6%,34.4%,43.2%,35.7%,39.6%,0.63
vs Lefties,4,0,4,0.0%,1-8,11.1%,28-54,34.1%,0-0,-,1,44.4%,22.2%,1.4%,4.1%,78.4%,56.9%,25.0%,50.0%,38.7%,44.9%,0.77
