Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W15 Santa Cruz de la Sierra QF,L vs Brito,46% (6/13),67% (4/6),1/4,38% (5/13),0% (0/5),3/3,0/0,0/1,0/0,0/1
2019 W15 Santa Cruz de la Sierra R16,W vs Doldan,86% (6/7),100% (6/6),0/0,0% (0/6),- (0/0),4/4,0/0,0/0,0/0,0/0
2019 W15 Lima F,W vs Echeverria Alam,75% (6/8),83% (5/6),1/1,50% (4/8),75% (3/4),3/4,1/1,0/0,1/1,0/0
2019 W15 Lima R16,W vs Townsend,77% (10/13),90% (9/10),4/5,38% (5/13),0% (0/5),3/7,0/0,0/0,0/0,0/0
2019 W15 Lima R32,W vs Rubio,83% (5/6),100% (5/5),0/0,29% (2/7),100% (2/2),4/4,1/1,0/0,1/1,0/0
2019 W25 Santa Margarita de Montbui R32,L vs Payola,25% (2/8),100% (2/2),1/5,100% (7/7),14% (1/7),0/2,0/0,0/1,0/0,0/0
2019 W15 Cantanhede R32,L vs Martynov,33% (4/12),100% (4/4),1/4,62% (8/13),13% (1/8),3/3,0/0,0/3,0/0,0/1
2019 Fed Cup RR,W vs King,60% (6/10),100% (6/6),1/1,10% (1/10),0% (0/1),3/4,1/1,0/0,1/1,0/0
2019 Fed Cup RR,W vs Contreras,86% (6/7),100% (6/6),1/1,29% (2/7),50% (1/2),5/6,2/2,0/0,1/1,0/0
2019 W15 Cancun R32,W vs Lampla,56% (5/9),80% (4/5),1/1,11% (1/9),0% (0/1),4/4,2/2,0/0,1/1,0/0
2019 W15 Cancun R16,L vs Hourigan,44% (4/9),50% (2/4),1/4,75% (6/8),0% (0/6),0/1,0/0,0/2,0/0,0/1
2017 Cucuta $15K SF,L vs Nefedova,29% (2/7),100% (2/2),1/6,100% (7/7),0% (0/7),0/2,0/0,0/1,0/0,0/1
2017 Hammamet $15K R32,W vs Njoze,86% (6/7),100% (6/6),0/0,33% (2/6),100% (2/2),5/5,1/1,0/0,0/0,0/0
2017 Santa Margherita Di Pula $15K QF,L vs Marchetti,40% (4/10),75% (3/4),1/5,60% (6/10),17% (1/6),1/3,0/0,3/3,0/0,1/1
2017 Santa Margherita Di Pula $15K R16,W vs Parres Azcoitia,86% (6/7),100% (6/6),0/1,14% (1/7),0% (0/1),4/4,0/0,0/0,0/0,0/0
2017 Sharm El Sheikh $15K R32,L vs Klaffner,50% (8/16),50% (4/8),0/4,44% (7/16),29% (2/7),2/4,1/2,2/2,0/1,0/0
2017 Sharm El Sheikh $15K R32,L vs Romeo,44% (4/9),50% (2/4),2/4,75% (6/8),17% (1/6),1/2,0/0,0/1,0/0,0/0
2017 Sharm El Sheikh $15K R32,L vs Wu,17% (2/12),100% (2/2),1/4,50% (6/12),0% (0/6),2/2,1/1,0/2,0/0,0/1
2017 Sharm El Sheikh $15K R32,L vs Starodubtseva,38% (3/8),67% (2/3),1/6,86% (6/7),0% (0/6),0/2,0/0,0/0,0/0,0/0
2016 Hammamet $10K SF,L vs Sanesi,40% (4/10),75% (3/4),2/4,78% (7/9),29% (2/7),1/3,0/0,0/1,0/0,0/0
2019 (11 matches),,58.8%,88.3%,46.2%,40.6%,19.5%,76.2%,100.0%,0.0%,100.0%,0.0%
2017 (8 matches),,46.1%,77.1%,20.0%,56.2%,14.6%,62.5%,75.0%,55.6%,0.0%,33.3%
2016 (17 matches),,55.8%,80.2%,36.8%,48.5%,19.5%,68.2%,66.7%,53.3%,75.0%,60.0%
2015 (11 matches),,53.3%,73.7%,30.4%,64.2%,19.1%,51.2%,70.0%,33.3%,100.0%,0.0%
2014 (1 matches),,35.7%,60.0%,20.0%,46.2%,16.7%,66.7%,100.0%,100.0%,-,100.0%
Career (50 matches),,53.9%,79.9%,32.7%,51.6%,18.1%,65.0%,76.5%,39.1%,84.6%,29.4%
