Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2024 W75 Sao Paulo QF,L vs Pigossi,22% (2/9),33% (2/6),0/0,0/0,40% (4/10),3/5,3/4,- (0/0),- (0/0)
2021 W25 Platja D'Aro F,L vs Masarova,63% (5/8),38% (6/16),1/1,0/0,11% (1/9),1/3,1/2,- (0/0),- (0/0)
2019 W25 Las Palmas de Gran Canaria R32,W vs Payola,63% (5/8),88% (7/8),2/3,1/1,0% (0/2),0/0,0/0,- (0/0),- (0/0)
2019 W25 Getxo SF,L vs Papamichail,53% (8/15),55% (6/11),1/1,0/0,50% (9/18),2/4,0/1,60% (3/5),67% (4/6)
2019 W25 Getxo QF,W vs Komardina,50% (6/12),100% (6/6),2/2,1/1,80% (4/5),0/0,0/0,- (0/0),- (0/0)
2019 W25 Getxo R16,W vs Noel,75% (6/8),86% (6/7),2/2,1/1,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2019 W25 Getxo R32,W vs Mihalikova,50% (6/12),50% (6/12),2/2,1/1,20% (1/5),0/0,0/0,- (0/0),- (0/0)
2019 W25 Ystad R32,L vs Kan,43% (3/7),100% (4/4),0/0,0/0,50% (5/10),2/4,0/1,- (0/0),- (0/0)
2019 W60 Barcelona QF,L vs Hogenkamp,50% (4/8),100% (1/1),0/0,0/0,60% (6/10),1/3,1/2,- (0/0),- (0/0)
2019 W25 Monzon R16,W vs Stojanovic,67% (6/9),46% (6/13),2/7,1/2,73% (8/11),0/0,0/0,- (0/0),- (0/0)
2019 W60 Les Franqueses del Valles R32,L vs Sanchez,75% (6/8),30% (3/10),0/0,0/0,20% (1/5),3/5,0/1,33% (2/6),50% (3/6)
2019 W25 Tunis QF,L vs Ormaechea,33% (2/6),75% (3/4),0/0,0/0,25% (2/8),0/2,0/1,- (0/0),- (0/0)
2019 W25 Tunis R16,W vs Mansouri,56% (9/16),43% (6/14),2/2,1/1,57% (4/7),3/4,0/0,- (0/0),- (0/0)
2019 W25 Tunis R32,W vs Rosca,67% (8/12),41% (7/17),2/2,1/1,62% (8/13),0/1,0/0,- (0/0),- (0/0)
2019 W25 Plantation FL R32,L vs Lazaro Garcia,38% (6/16),33% (2/6),0/0,0/0,73% (11/15),5/7,0/1,- (0/0),- (0/0)
2019 W25 Daytona Beach FL R32,L vs Li,57% (4/7),33% (4/12),0/0,0/0,14% (1/7),1/3,0/1,- (0/0),- (0/0)
2017 Nules $25K R16,L vs Ruse,20% (1/5),50% (3/6),0/0,0/0,30% (3/10),1/3,0/1,- (0/0),- (0/0)
2017 Nules $25K R32,W vs Gamiz,60% (9/15),50% (4/8),2/6,1/4,29% (2/7),1/2,0/0,80% (4/5),50% (3/6)
2017 Castellon $15K R16,L vs Andrianjafitrimo,50% (4/8),80% (8/10),1/1,0/0,23% (3/13),0/2,0/1,- (0/0),- (0/0)
2017 Castellon $15K R32,W vs Naya,63% (10/16),50% (5/10),2/2,1/1,83% (5/6),5/6,0/0,- (0/0),- (0/0)
2024 (1 matches),,22.2%,33.3%,-,-,40.0%,60.0%,75.0%,-,-
2021 (1 matches),,62.5%,37.5%,100.0%,-,11.1%,33.3%,50.0%,-,-
2019 (14 matches),,54.9%,53.6%,71.4%,87.5%,51.7%,51.5%,12.5%,45.5%,58.3%
2017 (37 matches),,48.7%,55.1%,61.6%,60.0%,47.2%,44.4%,35.0%,72.5%,42.5%
2016 (40 matches),,59.1%,49.7%,58.1%,65.8%,50.7%,48.6%,55.9%,55.6%,52.6%
Career (115 matches),,54.2%,52.2%,58.4%,62.7%,49.6%,47.8%,48.9%,64.1%,51.1%
