Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,14,9,5,64.3%,18-12,60.0%,142-124,53.4%,1-0,100.0%,14,53.7%,51.5%,0.5%,3.0%,70.3%,53.8%,47.3%,51.8%,51.0%,51.4%,1.06,W (W50 Heraklion)
2025,55,30,25,54.5%,65-61,51.6%,586-568,50.8%,7-4,63.6%,51,54.6%,45.0%,0.5%,4.1%,66.5%,56.3%,43.4%,52.0%,48.2%,50.0%,1.00,W (W35 Ystad)
2024,68,42,26,61.8%,90-63,58.8%,727-643,53.1%,10-3,76.9%,4,39.0%,50.0%,1.4%,3.1%,69.7%,49.0%,40.2%,46.3%,49.4%,47.8%,0.92,W (W35 Erwitte)
2023,50,23,27,46.0%,52-61,46.0%,484-529,47.8%,4-1,80.0%,3,20.6%,53.1%,0.4%,6.4%,66.9%,44.3%,32.1%,40.3%,51.7%,45.6%,0.86,SF (2x)
2022,54,26,28,48.1%,59-65,47.6%,549-566,49.2%,5-7,41.7%,2,45.8%,33.3%,0.0%,3.1%,68.1%,49.5%,44.2%,47.9%,42.5%,45.0%,0.81,F (W25+H Cherbourg En Cotentin)
2021,41,23,18,56.1%,52-46,53.1%,451-437,50.8%,4-3,57.1%,1,0.0%,0.0%,0.0%,2.8%,69.4%,36.0%,9.1%,27.8%,29.7%,28.8%,0.41,W (2x)
2020,14,5,9,35.7%,14-18,43.8%,144-153,48.5%,1-1,50.0%,1,36.4%,45.5%,0.0%,7.2%,59.4%,48.8%,32.1%,42.0%,47.1%,45.0%,0.81,QF (W25 Vero Beach FL)
2019,41,21,20,51.2%,48-46,51.1%,440-431,50.5%,5-3,62.5%,0,,,,,,,,,,,,F (W25 Arad)
2018,51,27,24,52.9%,63-57,52.5%,558-537,51.0%,6-5,54.5%,0,,,,,,,,,,,,SF (3x)
2017,49,28,21,57.1%,63-51,55.3%,521-507,50.7%,6-2,75.0%,0,,,,,,,,,,,,W (Vinaros $15K)
2016,58,36,22,62.1%,79-51,60.8%,633-522,54.8%,6-1,85.7%,0,,,,,,,,,,,,F (La Bisbal $10K)
2015,42,26,16,61.9%,53-44,54.6%,435-408,51.6%,3-1,75.0%,0,,,,,,,,,,,,W (Castellon $10K)
2014,7,2,5,28.6%,5-11,31.3%,50-85,37.0%,1-0,100.0%,0,,,,,,,,,,,,QF (Monzon 10K)
2013,6,2,4,33.3%,6-9,40.0%,56-70,44.4%,0-1,0.0%,0,,,,,,,,,,,,R16 (2x)
Career,550,300,250,54.5%,667-595,52.9%,5776-5580,50.9%,59-32,64.8%,76,51.0%,46.1%,0.5%,4.0%,67.4%,54.3%,42.9%,50.6%,48.5%,49.5%,0.98,
