Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2025 Rio de Janeiro R32,W vs Da Cruz Mendonca,24.5%,32.7%,60.0%,22.2%,37.0%,66.7%,53.8%,64.3%,100.0%,30.0%,30.0%,50.0%,80.0%,20.0%,-,6
2024 ITF Sao Paulo QF,L vs Pigossi,10.0%,18.3%,35.8%,5.4%,18.9%,37.1%,55.6%,68.4%,62.5%,18.2%,18.2%,33.3%,90.0%,41.7%,-,-51
2021 ITF Platja F,L vs Masarova,5.3%,6.6%,39.4%,5.3%,7.0%,40.7%,56.0%,43.8%,33.3%,5.6%,5.6%,35.3%,100.0%,50.0%,-,-58
Last 52 Weeks (1 matches),,24.5%,32.7%,60.0%,22.2%,37.0%,66.7%,53.8%,64.3%,100.0%,30.0%,30.0%,50.0%,80.0%,20.0%,-,6
Career (3 matches),,11.9%,17.3%,42.8%,9.1%,17.4%,44.5%,55.4%,55.4%,58.8%,18.3%,18.3%,38.8%,90.6%,35.7%,-,-28
