Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
1998,12,9,3,75.0%,18-10,64.3%,143-119,54.6%,1-0,100.0%,0,,,,,,,,,,,,W (Graz)
1997,19,15,4,78.9%,32-10,76.2%,221-152,59.2%,0-3,0.0%,0,,,,,,,,,,,,W (2x)
1995,8,6,2,75.0%,11-5,68.8%,80-59,57.6%,3-0,100.0%,0,,,,,,,,,,,,W (Graz)
1994,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,0,,,,,,,,,,,,R32 (Andorra)
1993,5,4,1,80.0%,8-2,80.0%,56-37,60.2%,0-0,-,0,,,,,,,,,,,,F (Graz)
1991,26,19,7,73.1%,38-16,70.4%,277-190,59.3%,3-0,100.0%,0,,,,,,,,,,,,W (2x)
1990,16,9,7,56.3%,22-13,62.9%,173-144,54.6%,2-1,66.7%,0,,,,,,,,,,,,W (Zaragoza)
1989,11,5,6,45.5%,10-11,47.6%,97-104,48.3%,2-3,40.0%,0,,,,,,,,,,,,SF (Clermont Ferrand)
1988,18,10,8,55.6%,20-16,55.6%,173-159,52.1%,3-3,50.0%,0,,,,,,,,,,,,F (Verona)
Career,116,77,39,66.4%,159-85,65.2%,1225-976,55.7%,14-10,58.3%,0,,,,,,,,,,,,
