Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
1992 Rome F,L vs Courier,24.7%,30.6%,41.0%,27.8%,42.5%,52.5%,47.8%,49.0%,50.0%,68.2%,66.7%,9.5%,11.9%,36.8%,-20
1992 Rome SF,W vs Korda,25.5%,38.2%,50.0%,32.9%,35.7%,60.7%,66.7%,50.4%,53.3%,61.5%,100.0%,15.4%,15.4%,36.4%,-79
1992 Hamburg SF,L vs Edberg,20.7%,29.3%,48.1%,24.0%,33.3%,42.4%,45.5%,41.5%,50.0%,69.6%,50.0%,16.7%,27.8%,50.0%,-38
Career (3 matches),,23.4%,32.0%,45.8%,27.7%,37.6%,51.5%,52.4%,46.9%,51.2%,67.2%,66.7%,13.5%,18.3%,41.1%,-23
