Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W60 Wiesbaden R16,L vs Radanovic,1.00,0.82,65.8,5.0,2.4%,52.4%,5.0%,52.5%,42.2%,35.7%
2019 W60 Wiesbaden R32,W vs Gerlach,1.04,1.40,47.9,3.0,0.0%,62.9%,0.0%,65.6%,47.6%,48.7%
2019 Stuttgart Q3,L vs Sorribes Tormo,0.87,0.82,78.6,20.3,2.1%,63.8%,4.7%,53.5%,36.4%,41.5%
2019 Stuttgart Q2,W vs Pera,1.13,1.57,53.4,2.1,6.3%,65.6%,23.3%,83.3%,33.3%,38.7%
2019 Stuttgart Q1,W vs Grammatikopoulou,1.04,1.18,75.4,3.3,0.0%,50.0%,5.0%,62.5%,47.7%,52.5%
2019 Bogota Q1,L vs Herazo Gonzalez,0.90,0.81,58.4,2.3,17.1%,63.4%,2.6%,50.0%,34.1%,43.9%
2019 Charleston Q1,L vs Aoyama,0.98,0.78,63.0,3.4,2.6%,50.0%,0.0%,55.6%,37.8%,37.5%
2019 W25 Macon R16,L vs Molinaro,0.79,0.59,34.2,2.3,10.7%,46.4%,7.7%,50.0%,32.4%,44.1%
2019 W25 Macon R32,W vs Andrianjafitrimo,1.04,1.37,54.6,2.2,8.3%,69.4%,2.9%,55.9%,41.4%,57.1%
2019 W25 Glasgow R16,W vs Sanchez,1.10,1.15,64.9,2.0,3.2%,56.5%,1.8%,66.1%,37.5%,44.4%
2019 W25 Trnava SF,L vs Allertova,0.90,0.83,69.3,3.3,6.5%,54.3%,4.5%,61.4%,40.4%,36.6%
2019 W25 Trnava QF,W vs Paolini,1.09,1.56,51.7,2.0,18.2%,72.7%,17.2%,69.0%,48.4%,34.5%
2019 W25 Trnava R16,W vs Andrei,1.10,1.17,64.3,36.8,11.5%,59.0%,7.1%,64.3%,40.4%,41.3%
2019 W25 Trnava R32,W vs Shoshyna,1.12,1.33,82.2,7.3,11.8%,70.6%,12.8%,72.3%,32.2%,35.8%
2019 Australian Open Q2,L vs Kudermetova,0.87,0.68,43.8,2.1,5.6%,50.0%,2.8%,58.3%,33.3%,38.7%
2018 Moscow Q1,L vs Soler Espinosa,0.92,0.87,74.4,15.1,5.6%,55.6%,4.0%,56.0%,34.0%,50.0%
2018 Wuhan Q2,L vs Sorribes Tormo,0.85,0.72,53.2,2.8,0.0%,41.9%,0.0%,55.6%,40.0%,48.3%
2018 Wuhan Q1,W vs Xun,1.07,1.51,46.8,2.2,6.7%,70.0%,6.9%,58.6%,55.9%,44.1%
2018 Tokyo Q1,L vs Ozaki,0.99,0.78,55.7,2.2,0.0%,38.9%,6.1%,36.4%,46.5%,52.5%
2018 Hiroshima Q2,L vs Soler Espinosa,0.89,0.71,51.5,2.2,5.6%,52.8%,3.0%,66.7%,36.1%,28.1%
2019 (15 matches),,1.00,1.02,62.3,3.0,7.0%,59.2%,6.1%,61.5%,38.9%,41.9%
2018 (12 matches),,0.98,0.97,58.7,3.0,6.9%,60.4%,3.7%,57.2%,40.0%,41.7%
2017 (48 matches),,1.06,1.14,58.8,2.8,7.3%,62.1%,4.7%,59.2%,42.0%,42.6%
2016 (40 matches),,1.01,1.08,57.6,2.5,6.0%,63.1%,3.2%,58.9%,42.2%,41.5%
2015 (8 matches),,1.01,1.00,56.7,2.9,10.8%,63.2%,5.0%,58.8%,36.8%,40.7%
Career (145 matches),,1.02,1.06,57.4,2.7,6.6%,61.0%,4.0%,58.1%,41.8%,42.4%
