Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,166,96,70,57.8%,212-158,57.3%,1794-1585,53.1%,14-20,41.2%,0,,,,,,,,,,,
Clay,186,98,88,52.7%,220-206,51.6%,2012-1928,51.1%,21-26,44.7%,1,72.2%,27.8%,2.2%,5.9%,60.3%,61.0%,51.9%,57.4%,41.2%,49.4%,0.97
Carpet,34,19,15,55.9%,40-34,54.1%,365-348,51.2%,6-8,42.9%,0,,,,,,,,,,,
Finals,12,6,6,50.0%,16-13,55.2%,140-139,50.2%,2-1,66.7%,0,,,,,,,,,,,
Semi-finals,27,12,15,44.4%,27-32,45.8%,260-264,49.6%,1-5,16.7%,0,,,,,,,,,,,
Quarter-finals,55,27,28,49.1%,64-63,50.4%,580-619,48.4%,12-6,66.7%,0,,,,,,,,,,,
vs Righties,280,144,136,51.4%,323-309,51.1%,2955-2886,50.6%,30-40,42.9%,0,,,,,,,,,,,
vs Lefties,35,19,16,54.3%,42-36,53.8%,369-365,50.3%,5-5,50.0%,0,,,,,,,,,,,
