Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2016 ITF Bagnatica R16,L vs Trevisan,4.5,4.2,4.8,40.0%,42.3%,37.5%,57.1%,53.0%,24.3%,-0.5,-0.4,-8.5,-10.5
Career (1 matches),,4.5,4.2,4.8,40.0%,42.3%,37.5%,57.1%,53.0%,24.3%,-0.5,-0.4,-8.5,-10.5
