Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2025-09-08),1097,13,,,,,,,,,309,250,,
2024,826,32,,,,,,,,,96,832
2022,1077,10,,,,,,,,,,
2021,288,239,278,1362,263,1343,293,1209,211,1319,,
2020,196,345,,,,,,,,,171,516
2019,221,275,223,1482,215,1439,,,181,1410,205,375
2018,568,30,,,,,,,,,352,167
2017,439,83,,,,,,,,,300,216
2016,584,43,,,,,,,,,505,86
2014,449,62,,,,,,,,,558,60
2013,243,247,223,1471,225,1430,,,213,1325,156,488
2012,261,203,256,1397,263,1334,,,220,1262,289,206
2011,385,110,,,,,,,,,254,272
2006,1012,6,,,,,,,,,,
2005,1098,4,,,,,,,,,,
