Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
5,Arina Rodionova [AUS],2,3,40.0%,2,0,2,0.0%,2011,2021,2,1.07,4.1%,4.9%,59.0%,56.9%,52.0%,54.9%,48.4%,46.2%,71.4%
4,Naomi Broady [GBR],4,0,100.0%,1,1,0,100.0%,2013,2019,0,,,,,,,,,,
4,Marta Sirotkina [RUS],1,3,25.0%,0,0,0,-,2011,2014,0,,,,,,,,,,
3,Tara Moore [GBR],2,1,66.7%,1,1,0,100.0%,2010,2022,0,,,,,,,,,,
3,Indy De Vroome [NED],2,1,66.7%,1,1,0,100.0%,2013,2019,0,,,,,,,,,,
3,Alicia Barnett [GBR],3,0,100.0%,0,0,0,-,2012,2019,0,,,,,,,,,,
3,Lesley Pattinama Kerkhove [NED],3,0,100.0%,0,0,0,-,2011,2019,0,,,,,,,,,,
3,Riko Sawayanagi [JPN],2,1,66.7%,0,0,0,-,2013,2014,0,,,,,,,,,,
3,Michaela Honcova [SVK],1,2,33.3%,1,0,1,0.0%,2012,2013,1,0.89,2.1%,7.2%,55.7%,57.4%,51.2%,54.6%,40.2%,44.4%,28.6%
3,Anna Fitzpatrick [GBR],1,2,33.3%,0,0,0,-,2010,2012,0,,,,,,,,,,
2,Kamilla Rakhimova [RUS],0,2,0.0%,0,0,0,-,2021,2024,1,0.66,1.9%,17.3%,53.8%,57.1%,29.2%,44.2%,36.5%,54.5%,25.0%
2,Ekaterine Gorgodze [GEO],0,2,0.0%,0,0,0,-,2021,2022,1,0.73,2.2%,3.3%,66.7%,55.0%,40.0%,50.0%,36.7%,72.7%,33.3%
2,Katie Boulter [GBR],0,2,0.0%,0,0,0,-,2017,2021,1,0.48,2.1%,14.6%,54.2%,61.5%,22.7%,43.8%,27.3%,20.0%,0
2,Urszula Radwanska [POL],1,1,50.0%,0,0,0,-,2012,2021,2,1.10,4.1%,8.2%,60.2%,71.2%,48.7%,62.2%,41.7%,58.3%,50.0%
2,Richel Hogenkamp [NED],1,1,50.0%,0,0,0,-,2021,2021,2,0.97,5.2%,3.9%,68.6%,59.0%,43.8%,54.2%,44.2%,47.4%,39.1%
