Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2014 Wimbledon R128,L vs Sharapova,22.2%,22.2%,18.2%,43.8%,43.8%,0.0%,62.5%,37.5%,100.0%,7.1%,7.1%,30.8%,0.0%,33.3%,50.0%,-61
Career (1 matches),,22.2%,22.2%,18.2%,43.8%,43.8%,0.0%,62.5%,37.5%,100.0%,7.1%,7.1%,30.8%,0.0%,33.3%,50.0%,-61
