Date,Tournament,Surface,Rd,,Score
06-Jul-1970,Richmond Invitational,,F,Carole Loop / Raymonde Veber [USA] d. Dupont / Rita Bentley [GBR],6-2 6-2
22-Jun-1970,Mount Lebanon,,F,Marjory Gengler / Ann Lebedeff [USA] d. Dupont / Pam Richmond [USA],3-6 6-3 6-2
30-Jun-1969,Chattanooga,Clay,F,Dupont / Zoe Mills [USA] d. L Hickman / Weber [USA],6-2 3-6 6-1
23-Jun-1969,Birmingham,Clay,F,Dupont / Zoe Mills [USA] d. Gwenda Adams [CAN] / Tish Adams [USA],7-5 6-3
26-Jun-1967,Chattanooga,Clay,F,Dupont / Linda Tuero [USA] d. Betty Robinson / Jacque Tegland [USA],6-3 6-1
