Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Rotterdam R32,W vs Bautista Agut,30,38,0.8,19.9%,25.2%,21,35,0.6,15.3%,25.5%,11.7%,2.9%,0.3,6.0%,20.5%
2025 Metz F,L vs Tien,26,30,0.9,13.2%,15.2%,22,30,0.7,11.9%,16.2%,7.6%,3.8%,0.7,12.7%,17.3%
2025 Paris Masters R16,L vs Vacherot,17,14,1.2,12.7%,10.4%,13,14,0.9,10.4%,11.2%,7.2%,3.2%,0.8,13.4%,16.4%
2025 Paris Masters R32,W vs Alcaraz,17,18,0.9,9.1%,9.6%,14,17,0.8,8.1%,9.8%,6.4%,1.7%,0.9,17.6%,20.3%
2025 Washington R32,W vs Musetti,25,29,0.9,15.2%,17.7%,21,21,1.0,14.7%,14.7%,11.9%,2.1%,0.9,14.6%,15.9%
2025 Roland Garros R16,L vs Djokovic,22,23,1.0,13.8%,14.5%,20,22,0.9,13.4%,14.8%,6.0%,7.4%,0.9,15.7%,17.0%
2025 Roland Garros R128,W vs Medvedev,42,54,0.8,12.9%,16.6%,41,52,0.8,13.5%,17.2%,9.6%,3.6%,1.1,20.9%,19.4%
2024 Metz F,L vs Bonzi,33,18,1.8,21.0%,11.5%,27,16,1.7,19.4%,11.5%,12.2%,7.2%,2.2,23.6%,10.8%
2024 Wimbledon R32,L vs Zverev,29,24,1.2,13.6%,11.3%,19,23,0.8,10.3%,12.4%,5.4%,3.8%,1.9,24.4%,13.1%
2024 Wimbledon R64,W vs Draper,35,35,1.0,15.2%,15.2%,25,31,0.8,13.0%,16.1%,6.3%,6.8%,1.2,19.0%,16.5%
2024 Wimbledon R128,W vs Diaz Acosta,22,34,0.6,11.7%,18.1%,18,29,0.6,10.7%,17.2%,5.3%,3.6%,0.5,12.2%,26.6%
2024 Eastbourne R32,L vs Ruusuvuori,25,33,0.8,17.9%,23.6%,22,31,0.7,17.2%,24.2%,10.2%,3.9%,1.0,15.0%,15.7%
2024 Madrid Masters R64,W vs Fonseca,28,13,2.2,27.2%,12.6%,27,11,2.5,28.1%,11.5%,13.5%,0.0%,0.8,24.3%,29.1%
2024 Indian Wells Masters R32,L vs Monfils,45,58,0.8,17.9%,23.1%,41,54,0.8,18.8%,24.8%,13.8%,4.6%,0.8,14.7%,18.7%
2024 Rio De Janeiro SF,L vs Navone,17,32,0.5,12.1%,22.9%,15,27,0.6,11.6%,20.9%,8.5%,2.3%,1.6,19.3%,12.1%
2024 Rio De Janeiro QF,W vs Seyboth Wild,18,24,0.8,12.2%,16.3%,14,19,0.7,10.6%,14.4%,6.8%,3.0%,0.7,16.3%,23.1%
2024 Australian Open R16,L vs Zverev,57,60,1.0,17.9%,18.8%,47,58,0.8,16.4%,20.3%,11.9%,3.8%,1.5,18.2%,12.5%
2024 Australian Open R32,W vs Ruud,65,42,1.5,25.9%,16.7%,54,38,1.4,25.4%,17.8%,14.6%,8.5%,1.8,22.3%,12.7%
2024 United Cup RR,W vs De Minaur,28,29,1.0,16.5%,17.1%,21,28,0.8,13.9%,18.5%,8.6%,5.3%,1.4,16.5%,11.8%
2023 US Open R32,L vs Arnaldi,24,29,0.8,14.2%,17.2%,21,26,0.8,13.4%,16.6%,8.9%,1.9%,2.3,21.9%,9.5%
Career (110 matches),,2760,3190,0.9,14.1%,16.3%,2253,2901,0.8,12.8%,16.5%,7.3%,2.8%,1.0,17.3%,18.2%
