Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2026 Rotterdam R32,W vs Bautista Agut,56% (5/9),80% (4/5),1/1,40% (4/10),50% (2/4),3/4,1/3,0/0,1/1,0/0
2025 Metz F,L vs Tien,27% (4/15),50% (2/4),0/2,20% (3/15),33% (1/3),2/2,1/1,3/3,0/0,2/2
2025 Paris R16,L vs Vacherot,27% (3/11),0% (0/3),0/1,9% (1/11),0% (0/1),0/0,0/0,3/3,0/0,1/1
2025 Paris R32,W vs Alcaraz,43% (6/14),33% (2/6),0/1,20% (3/15),67% (2/3),2/2,2/2,1/1,1/1,0/0
2025 Washington R32,W vs Musetti,31% (4/13),100% (4/4),1/2,31% (4/13),50% (2/4),3/3,1/2,1/1,1/1,0/0
2025 Roland Garros R16,L vs Djokovic,31% (4/13),50% (2/4),1/6,58% (7/12),0% (0/7),1/2,0/0,1/2,0/0,1/1
2025 Roland Garros R128,W vs Medvedev,36% (9/25),67% (6/9),0/5,40% (10/25),40% (4/10),3/4,1/1,3/4,0/0,1/1
2024 Metz F,L vs Bonzi,27% (3/11),33% (1/3),0/2,27% (3/11),33% (1/3),0/1,0/0,3/3,0/0,1/1
2024 Wimbledon R32,L vs Zverev,0% (0/16),- (0/0),0/2,25% (4/16),50% (2/4),0/0,0/0,1/1,0/0,0/0
2024 Wimbledon R64,W vs Draper,24% (4/17),75% (3/4),0/2,18% (3/17),33% (1/3),3/3,1/1,3/3,0/0,0/0
2024 Wimbledon R128,W vs Diaz Acosta,53% (9/17),89% (8/9),3/4,25% (4/16),0% (0/4),5/7,2/4,1/1,0/1,0/0
2024 Eastbourne R32,L vs Ruusuvuori,27% (3/11),0% (0/3),0/1,10% (1/10),0% (0/1),0/0,0/0,1/1,0/0,1/1
2024 Madrid R64,W vs Fonseca,38% (3/8),100% (3/3),0/0,11% (1/9),100% (1/1),3/3,2/2,0/0,1/1,0/0
2024 Indian Wells R32,L vs Monfils,24% (4/17),75% (3/4),0/3,44% (7/16),43% (3/7),2/3,0/1,1/1,0/0,0/0
2024 Rio De Janeiro SF,L vs Navone,44% (4/9),50% (2/4),2/5,89% (8/9),38% (3/8),1/2,0/0,2/2,0/0,1/1
2024 Rio De Janeiro QF,W vs Seyboth Wild,42% (5/12),100% (5/5),1/2,17% (2/12),0% (0/2),3/4,1/2,1/1,0/1,0/0
2024 Australian Open R32,W vs Ruud,29% (6/21),83% (5/6),2/2,27% (6/22),67% (4/6),3/3,2/2,1/1,1/1,0/0
2023 US Open R32,L vs Arnaldi,21% (3/14),33% (1/3),0/3,43% (6/14),17% (1/6),0/1,0/0,1/3,0/0,1/1
2023 US Open R64,W vs Hsu,44% (7/16),86% (6/7),1/3,44% (7/16),57% (4/7),5/6,3/4,1/1,1/1,0/0
2023 US Open R128,W vs Shevchenko,50% (6/12),83% (5/6),0/0,8% (1/13),100% (1/1),5/5,3/3,0/0,1/1,0/0
2026 (1 matches),,55.6%,80.0%,100.0%,40.0%,50.0%,75.0%,33.3%,-,100.0%,-
2025 (6 matches),,33.0%,53.3%,11.8%,30.8%,32.1%,84.6%,83.3%,85.7%,100.0%,100.0%
2024 (10 matches),,29.5%,73.2%,34.8%,28.3%,38.5%,76.9%,66.7%,100.0%,50.0%,100.0%
2023 (14 matches),,29.9%,69.5%,23.3%,38.3%,32.0%,79.5%,86.7%,66.7%,100.0%,80.0%
2022 (26 matches),,34.8%,78.2%,25.5%,32.2%,46.3%,87.5%,92.6%,88.9%,100.0%,85.7%
Career (262 matches),,36.5%,73.0%,25.3%,35.4%,36.0%,79.8%,81.2%,75.4%,81.7%,68.9%
