Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,280,156,124,55.7%,384-326,54.1%,3637-3377,51.9%,58-69,45.7%,271,80.6%,23.4%,6.6%,3.4%,65.4%,70.9%,51.1%,64.1%,37.6%,50.8%,1.05
Clay,113,70,43,61.9%,166-126,56.8%,1474-1357,52.1%,20-20,50.0%,113,77.0%,27.1%,4.5%,3.1%,64.5%,68.6%,49.5%,61.8%,39.7%,50.7%,1.04
Grass,48,26,22,54.2%,76-65,53.9%,722-686,51.3%,12-13,48.0%,48,83.5%,19.4%,6.7%,3.5%,66.1%,72.3%,52.2%,65.5%,34.7%,50.1%,1.00
Grand Slams,77,45,32,58.4%,154-124,55.4%,1406-1325,51.5%,23-18,56.1%,77,78.7%,24.3%,6.2%,3.1%,65.4%,69.3%,50.2%,62.7%,38.1%,50.5%,1.02
Masters,98,52,46,53.1%,120-112,51.7%,1159-1110,51.1%,11-19,36.7%,98,78.0%,24.6%,5.7%,3.3%,64.5%,70.1%,49.1%,62.7%,38.2%,50.4%,1.02
Other Tours,246,145,101,58.9%,324-255,56.0%,3000-2735,52.3%,53-60,46.9%,243,81.8%,22.9%,6.3%,3.4%,65.4%,71.4%,52.2%,64.8%,37.3%,51.0%,1.06
Best of 5,81,47,34,58.0%,163-132,55.3%,1492-1394,51.7%,23-21,52.3%,81,78.1%,25.4%,6.0%,3.3%,65.1%,69.2%,49.5%,62.3%,38.6%,50.5%,1.02
Best of 3,360,205,155,56.9%,463-385,54.6%,4341-4026,51.9%,67-81,45.3%,351,80.7%,23.3%,6.1%,3.4%,65.3%,71.0%,51.3%,64.1%,37.5%,50.8%,1.05
Finals,16,5,11,31.3%,14-25,35.9%,180-208,46.4%,3-4,42.9%,16,73.0%,20.3%,5.1%,3.4%,64.3%,68.0%,51.7%,62.2%,36.1%,48.8%,0.95
Semi-finals,27,16,11,59.3%,36-29,55.4%,315-303,51.0%,5-2,71.4%,27,80.6%,21.2%,6.1%,3.7%,64.7%,71.9%,51.8%,64.8%,35.5%,50.3%,1.01
Quarter-finals,49,27,22,55.1%,57-56,50.4%,568-537,51.4%,8-12,40.0%,47,80.5%,23.0%,4.6%,3.4%,64.8%,70.4%,49.0%,62.9%,37.4%,50.3%,1.01
vs Righties,379,214,165,56.5%,534-458,53.8%,5033-4739,51.5%,80-88,47.6%,371,80.4%,22.8%,6.1%,3.4%,65.3%,70.7%,51.1%,63.9%,37.3%,50.6%,1.03
vs Lefties,57,35,22,61.4%,82-54,60.3%,722-627,53.5%,9-13,40.9%,56,78.0%,29.5%,6.1%,3.0%,65.3%,68.9%,49.6%,62.2%,40.3%,51.1%,1.07
vs Top 10,57,13,44,22.8%,40-108,27.0%,619-829,42.7%,7-11,38.9%,57,73.7%,12.2%,4.9%,3.3%,64.7%,67.2%,48.1%,60.5%,30.1%,46.0%,0.76
