Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 Rotterdam R32,W vs Bautista Agut,5.2,4.4,6.2,54.5%,54.3%,64.7%,59.1%,46.1%,6.4%,7.5,5.0,5.0,2.9
2025 Metz F,L vs Tien,4.7,4.4,4.8,48.2%,59.5%,56.3%,48.3%,51.3%,8.6%,16.5,8.6,-1.0,-0.6
2025 Paris R16,L vs Vacherot,4.6,4.2,4.9,44.2%,54.5%,62.5%,68.4%,53.1%,6.7%,11.0,8.9,8.0,7.1
2025 Paris R32,W vs Alcaraz,3.7,3.9,3.6,50.9%,58.3%,46.2%,75.0%,50.2%,11.9%,19.0,15.8,10.0,8.5
2025 Washington R32,W vs Musetti,4.8,5.6,3.8,41.5%,63.4%,52.6%,68.2%,62.3%,7.5%,12.5,6.6,6.5,5.9
2025 Roland Garros R16,L vs Djokovic,4.9,5.9,4.1,40.0%,48.8%,38.5%,28.0%,54.8%,11.7%,3.5,2.1,2.0,1.6
2025 Roland Garros R128,W vs Medvedev,4.9,5.5,4.2,45.3%,47.8%,55.8%,57.5%,56.1%,5.2%,13.5,3.9,9.0,3.3
2024 Metz F,L vs Bonzi,4.5,5.2,3.9,42.2%,50.0%,61.9%,58.8%,57.5%,9.6%,11.5,8.0,5.0,5.0
2024 Eastbourne R32,L vs Ruusuvuori,4.3,4.2,4.4,46.7%,58.1%,30.0%,50.0%,53.4%,10.3%,-8.0,-6.5,-3.0,-2.9
2024 Madrid R64,W vs Fonseca,3.9,3.9,3.8,55.0%,59.1%,64.3%,85.7%,60.0%,9.4%,5.5,6.3,0.0,0.0
2024 Indian Wells R32,L vs Monfils,4.8,5.3,4.4,44.6%,54.0%,58.3%,50.0%,59.7%,6.3%,0.0,0.0,2.0,1.0
2024 Rio de Janeiro SF,L vs Navone,3.8,3.8,3.9,45.6%,45.9%,31.3%,37.5%,58.0%,5.8%,-5.0,-4.3,-5.0,-6.2
2024 Rio de Janeiro QF,W vs Seyboth Wild,4.2,4.3,4.1,53.6%,60.0%,53.3%,61.5%,55.9%,7.4%,15.5,11.7,2.5,2.5
2024 Australian Open R16,L vs Zverev,4.3,4.4,4.2,49.7%,43.4%,48.6%,50.0%,53.8%,4.3%,-4.5,-1.7,5.0,2.1
2024 Australian Open R32,W vs Ruud,4.0,4.5,3.5,45.1%,65.7%,59.1%,61.1%,55.4%,5.4%,14.5,7.6,0.0,0.0
2023 United Cup RR,W vs De Minaur,5.5,5.7,5.3,51.2%,62.9%,45.8%,37.0%,57.8%,8.6%,10.0,4.6,-9.5,-6.4
2023 Lyon SF,L vs Cerundolo,4.1,4.2,3.9,42.4%,31.8%,25.0%,44.4%,58.1%,6.0%,-2.5,-2.8,-9.0,-14.3
2023 Rome R16,L vs Djokovic,5.0,4.0,6.0,44.1%,31.6%,38.9%,46.7%,50.6%,11.4%,2.0,1.8,-3.0,-3.0
2023 Monte Carlo R64,L vs Cerundolo,4.8,5.0,4.6,40.0%,36.8%,63.2%,30.0%,55.7%,7.0%,-6.0,-5.6,-6.5,-8.3
2023 Indian Wells QF,L vs Tiafoe,4.1,4.1,4.2,50.9%,43.6%,35.7%,28.6%,48.7%,10.8%,0.0,0.0,3.5,4.0
Career (77 matches),,4.4,4.6,4.3,47.7%,49.3%,51.9%,51.8%,55.9%,8.2%,5.2,3.5,0.4,0.3
