Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,10,Hard,16,6,10,37.5%,11,4,7,36.4%,1998,2009,R32,16,0.92,2.5%,5.0%,62.0%,65.5%,47.2%,58.5%,38.0%,54.3%,38.7%
Roland Garros,11,Clay,16,5,11,31.3%,6,3,3,50.0%,1997,2010,R16,15,0.89,2.6%,3.9%,63.3%,60.7%,48.5%,56.2%,38.7%,60.8%,44.8%
Wimbledon,9,Grass,14,5,9,35.7%,5,2,3,40.0%,1999,2009,R32,14,0.84,3.6%,3.9%,65.9%,66.0%,46.9%,59.5%,34.1%,54.2%,37.0%
US Open,9,Hard,13,4,9,30.8%,5,2,3,40.0%,1999,2009,R32,13,0.93,3.9%,6.3%,57.2%,65.4%,47.6%,57.8%,39.2%,56.8%,49.2%
Davis Cup,1,,1,0,1,0.0%,0,0,0,-,2002,2002,,0,,,,,,,,,,
Barcelona,15,Clay,31,16,15,51.6%,4,0,4,0.0%,1996,2010,QF,31,1.01,3.3%,4.0%,59.5%,65.4%,49.0%,58.8%,41.5%,57.1%,41.1%
Bucharest,9,Clay,17,9,8,52.9%,3,2,1,66.7%,1997,2009,W,17,1.07,3.1%,4.1%,59.5%,67.7%,47.4%,59.5%,43.4%,60.0%,40.3%
Hamburg Masters,9,Clay,16,7,9,43.8%,2,2,0,100.0%,1997,2008,QF,16,0.97,2.4%,3.5%,63.4%,60.5%,47.7%,55.8%,42.7%,51.9%,40.8%
Monte Carlo Masters,8,Clay,24,16,8,66.7%,6,5,1,83.3%,2001,2010,QF,22,1.00,1.3%,4.3%,60.1%,64.2%,50.6%,58.8%,41.3%,63.1%,45.3%
Buenos Aires,8,Clay,17,8,9,47.1%,4,3,1,75.0%,2001,2010,SF,17,0.99,3.8%,4.2%,55.9%,67.1%,50.3%,59.7%,39.8%,63.3%,38.7%
Miami Masters,8,Hard,11,3,8,27.3%,3,2,1,66.7%,2000,2007,R64,11,0.86,3.8%,6.4%,55.9%,66.6%,46.1%,57.6%,36.5%,53.4%,37.1%
