Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2010,9,5,4,55.6%,11-8,57.9%,101-93,52.1%,2-3,40.0%,9,77.3%,25.5%,1.9%,3.2%,64.9%,65.6%,53.0%,61.2%,38.5%,50.0%,0.99,QF (2x)
2009,27,7,20,25.9%,19-42,31.1%,257-335,43.4%,3-3,50.0%,27,68.9%,18.7%,2.4%,3.8%,59.0%,65.1%,49.4%,58.7%,35.7%,47.2%,0.86,QF (Costa Do Sauipe)
2008,7,2,5,28.6%,6-10,37.5%,75-87,46.3%,2-2,50.0%,7,71.8%,21.3%,3.7%,3.5%,57.3%,68.3%,50.9%,60.9%,37.7%,49.0%,0.96,R16 (Amersfoort)
2007,18,5,13,27.8%,12-28,30.0%,146-204,41.7%,1-1,50.0%,18,62.9%,21.1%,2.8%,4.3%,57.7%,63.7%,44.7%,55.7%,37.3%,46.6%,0.84,QF (Valencia)
2006,40,18,22,45.0%,44-50,46.8%,429-454,48.6%,5-6,45.5%,40,69.7%,27.5%,4.1%,4.2%,58.7%,65.8%,49.9%,59.3%,39.9%,49.6%,0.98,F (Costa Do Sauipe)
2005,54,25,29,46.3%,54-69,43.9%,559-614,47.7%,9-8,52.9%,54,71.0%,25.0%,3.3%,4.5%,54.5%,66.7%,49.7%,59.0%,39.4%,49.3%,0.96,F (Costa Do Sauipe)
2004,49,23,26,46.9%,58-70,45.3%,579-629,47.9%,7-8,46.7%,49,72.9%,23.3%,2.8%,5.0%,61.0%,67.2%,49.6%,60.3%,38.1%,49.3%,0.96,SF (Valencia)
2003,42,17,25,40.5%,43-62,41.0%,458-524,46.6%,7-12,36.8%,41,70.0%,24.0%,2.0%,5.0%,63.1%,65.3%,48.2%,59.0%,38.7%,49.0%,0.94,SF (Palermo)
2002,47,22,25,46.8%,50-62,44.6%,512-562,47.7%,9-7,56.3%,46,69.7%,27.2%,2.7%,4.5%,62.2%,64.8%,49.6%,59.1%,40.7%,49.6%,0.99,QF (4x)
2001,62,35,27,56.5%,87-72,54.7%,746-723,50.8%,10-2,83.3%,62,72.7%,28.3%,3.2%,6.2%,59.4%,67.7%,49.6%,60.3%,40.5%,50.4%,1.02,W (Mallorca)
2000,50,21,29,42.0%,48-69,41.0%,515-576,47.2%,6-8,42.9%,48,68.7%,26.3%,2.6%,4.4%,63.8%,63.5%,50.4%,58.7%,39.5%,49.1%,0.96,QF (6x)
1999,48,27,21,56.3%,61-55,52.6%,568-557,50.5%,10-8,55.6%,47,72.7%,27.8%,2.1%,3.5%,68.0%,65.5%,47.7%,59.8%,39.4%,49.9%,0.98,W (2x)
1998,8,1,7,12.5%,3-16,15.8%,56-107,34.4%,0-1,0.0%,8,50.6%,19.3%,1.5%,5.6%,62.0%,59.0%,35.1%,49.9%,35.2%,42.8%,0.70,R32 (5x)
1997,22,9,13,40.9%,23-31,42.6%,250-269,48.2%,3-3,50.0%,21,66.1%,31.5%,2.5%,4.7%,64.7%,60.7%,49.6%,56.8%,41.5%,49.1%,0.96,SF (Umag)
1996,5,2,3,40.0%,5-7,41.7%,43-58,42.6%,1-0,100.0%,5,60.8%,22.4%,1.0%,5.4%,60.1%,60.6%,49.6%,56.2%,38.2%,47.3%,0.87,QF (Prague)
Career,488,219,269,44.9%,524-651,44.6%,5294-5792,47.8%,75-72,51.0%,482,70.2%,25.6%,2.8%,4.6%,61.1%,65.4%,49.1%,59.1%,39.2%,49.2%,0.96,
