Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
16,Fernando Vicente [ESP],10,6,62.5%,4,3,1,75.0%,1994,2007,8,1.00,0.5%,3.1%,67.5%,62.1%,48.7%,57.7%,42.4%,56.9%,45.9%
10,Carlos Moya [ESP],1,9,10.0%,4,2,2,50.0%,1994,2008,7,0.79,2.2%,3.5%,62.5%,64.8%,50.5%,59.5%,32.0%,53.1%,21.6%
10,Juan Carlos Ferrero [ESP],5,5,50.0%,3,2,1,66.7%,1998,2007,9,0.99,2.4%,3.4%,60.9%,62.4%,44.8%,55.5%,44.0%,59.5%,35.5%
9,Albert Portas [ESP],3,6,33.3%,3,1,2,33.3%,1993,2006,4,1.05,4.6%,4.3%,49.3%,70.7%,48.1%,59.2%,42.8%,61.8%,37.8%
9,Jiri Novak [CZE],3,6,33.3%,2,2,0,100.0%,1996,2005,7,0.92,3.3%,4.1%,59.6%,66.9%,51.2%,60.5%,36.1%,70.2%,37.5%
8,David Ferrer [ESP],3,5,37.5%,1,1,0,100.0%,2003,2009,8,0.97,1.2%,5.2%,58.1%,62.0%,44.4%,54.7%,44.0%,51.3%,46.3%
8,Nicolas Massu [CHI],6,2,75.0%,2,1,1,50.0%,2000,2009,6,1.13,2.5%,3.6%,63.6%,69.6%,50.6%,62.7%,42.2%,64.4%,37.3%
8,Juan Ignacio Chela [ARG],1,7,12.5%,0,0,0,-,2001,2009,7,0.76,3.0%,5.0%,58.5%,61.0%,42.9%,53.5%,35.2%,59.4%,38.9%
8,Juan Antonio Marin [CRC],4,4,50.0%,2,1,1,50.0%,1995,2005,1,1.62,2.2%,4.4%,68.9%,71.0%,50.0%,64.4%,57.7%,0.0%,40.0%
8,Guillermo Canas [ARG],4,4,50.0%,4,2,2,50.0%,1999,2005,7,1.01,1.9%,3.5%,63.6%,63.1%,55.9%,60.5%,39.9%,63.4%,44.6%
8,German Puentes [ESP],7,1,87.5%,1,0,1,0.0%,1993,2001,1,1.78,7.1%,4.8%,61.9%,88.5%,43.8%,71.4%,50.9%,0.0%,83.3%
7,Gaston Gaudio [ARG],2,5,28.6%,2,1,1,50.0%,1998,2010,5,0.87,2.5%,2.5%,56.2%,62.8%,45.5%,55.2%,38.8%,53.8%,38.9%
7,Potito Starace [ITA],2,5,28.6%,3,0,3,0.0%,2005,2010,4,0.99,2.2%,3.3%,61.4%,68.3%,56.2%,63.6%,36.0%,47.6%,37.9%
7,Daniel Koellerer [AUT],4,3,57.1%,2,0,2,0.0%,2007,2009,1,0.92,0.9%,5.6%,54.2%,70.7%,51.0%,61.7%,35.3%,66.7%,57.1%
7,Younes El Aynaoui [MAR],4,3,57.1%,3,1,2,33.3%,1998,2008,5,1.03,2.1%,2.4%,74.0%,65.6%,54.6%,62.7%,38.3%,66.7%,45.2%
