Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2005 Costa Do Sauipe F,L vs Nadal,7.1%,20.2%,42.1%,16.1%,4.4%,24.4%,53.5%,21.1%,70.6%,25.0%,33.3%,10.8%,16.2%,27.3%,-5
Career (1 matches),,7.1%,20.2%,42.1%,16.1%,4.4%,24.4%,53.5%,21.1%,70.6%,25.0%,33.3%,10.8%,16.2%,27.3%,-5
