Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,125,68,57,54.4%,159-125,56.0%,1408-1265,52.7%,18-15,54.5%,47,65.2%,35.8%,4.4%,3.0%,64.8%,62.6%,44.9%,56.4%,44.3%,50.3%,1.02
Clay,55,35,20,63.6%,76-47,61.8%,623-516,54.7%,8-6,57.1%,16,60.9%,47.9%,2.4%,2.5%,69.4%,58.5%,45.3%,54.4%,48.7%,51.6%,1.07
Grass,2,1,1,50.0%,3-3,50.0%,29-27,51.8%,0-0,-,0,,,,,,,,,,,
Carpet,4,3,1,75.0%,6-2,75.0%,43-29,59.7%,0-0,-,0,,,,,,,,,,,
Finals,7,4,3,57.1%,8-6,57.1%,63-63,50.0%,2-0,100.0%,2,31.3%,23.5%,0.0%,4.7%,75.5%,45.0%,26.9%,40.6%,38.6%,39.6%,0.65
Semi-finals,15,7,8,46.7%,16-16,50.0%,153-144,51.5%,1-1,50.0%,5,62.3%,41.8%,3.6%,1.2%,67.4%,62.6%,45.5%,57.0%,45.4%,50.8%,1.05
Quarter-finals,27,15,12,55.6%,35-29,54.7%,313-290,51.9%,4-3,57.1%,9,60.5%,33.3%,1.9%,3.1%,65.1%,57.9%,45.6%,53.6%,42.0%,47.9%,0.90
vs Righties,116,64,52,55.2%,145-119,54.9%,1306-1207,52.0%,16-16,50.0%,41,64.5%,37.7%,4.1%,2.9%,66.5%,61.8%,45.7%,56.4%,44.9%,50.5%,1.03
vs Lefties,22,12,10,54.5%,27-21,56.3%,228-218,51.1%,6-0,100.0%,9,63.4%,24.7%,1.9%,2.3%,65.6%,60.1%,45.2%,55.0%,39.4%,47.7%,0.88
