Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2022 Limoges 125 R16,L vs Bogdan,10,24,0.4,7.6%,18.2%,7,22,0.3,5.7%,18.0%,3.3%,2.5%,0.9,17.4%,19.7%
2022 W80 Rancho Santa Fe CA R16,W vs Hartono,16,4,4.0,12.2%,3.1%,10,1,10.0,8.7%,0.9%,4.3%,4.3%,1.5,26.7%,18.3%
2022 W60 Orlando FL R32,W vs Lahey,12,6,2.0,15.4%,7.7%,9,6,1.5,12.7%,8.5%,5.6%,7.0%,0.3,9.0%,28.2%
2020 US Open R64,L vs Anisimova,14,44,0.3,7.5%,23.5%,11,38,0.3,6.4%,22.1%,1.2%,5.2%,0.6,19.3%,31.0%
2020 US Open R128,W vs Vikhlyantseva,13,29,0.4,8.7%,19.5%,7,26,0.3,5.3%,19.8%,3.8%,1.5%,0.5,13.4%,26.8%
Career (5 matches),,65,107,0.6,9.6%,15.8%,44,93,0.5,7.2%,15.2%,3.3%,3.9%,0.7,17.9%,25.1%
