Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,5,2,3,40.0%,5-8,38.5%,60-72,45.5%,0-0,-,5,60.3%,32.4%,1.8%,7.6%,59.1%,60.0%,41.7%,52.5%,43.2%,48.0%,0.91,R16 (Hamburg)
2024,2,0,2,0.0%,1-4,20.0%,19-29,39.6%,0-0,-,2,52.0%,26.1%,2.4%,5.5%,59.4%,56.1%,44.8%,51.5%,37.1%,44.9%,0.77,R32 (Prague)
2023,6,0,6,0.0%,1-12,7.7%,46-79,36.8%,0-3,0.0%,6,55.7%,19.7%,1.2%,8.1%,60.0%,56.6%,41.7%,50.6%,36.8%,43.7%,0.74,R32 (4x)
2022,4,1,3,25.0%,2-7,22.2%,27-53,33.8%,1-0,100.0%,4,44.7%,22.0%,1.4%,7.2%,61.6%,54.7%,39.6%,48.9%,34.9%,42.3%,0.68,R16 (San Diego)
2017,12,2,10,16.7%,6-19,24.0%,87-140,38.3%,1-0,100.0%,12,45.6%,28.3%,1.9%,5.7%,58.7%,56.0%,38.5%,48.7%,40.3%,44.8%,0.79,R16 (Gstaad)
2016,24,10,14,41.7%,24-31,43.6%,227-261,46.5%,1-3,25.0%,24,57.1%,36.1%,3.0%,5.9%,56.1%,61.0%,42.2%,52.7%,43.5%,48.3%,0.92,SF (Madrid)
2015,11,3,8,27.3%,8-18,30.8%,105-133,44.1%,1-0,100.0%,9,53.3%,29.7%,3.0%,7.9%,55.4%,59.9%,48.2%,54.7%,39.0%,46.7%,0.86,QF (Washington)
Career,64,18,46,28.1%,47-99,32.2%,571-767,42.7%,4-6,40.0%,62,54.0%,30.6%,2.4%,6.6%,57.6%,58.8%,42.2%,51.8%,40.9%,46.5%,0.85,
