Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2022 Wimbledon R128,L vs Badosa,0.86,0.47,33.4,2.1,0.0%,30.4%,4.8%,52.4%,41.7%,22.7%
2019 W60 Stare Splavy R32,W vs Detiuc,1.13,1.38,40.7,2.6,-,56.3%,-,46.9%,57.6%,60.7%
2019 W60 Rome R32,L vs Perrin,0.97,0.91,90.5,4.6,-,59.5%,-,52.8%,47.5%,34.2%
2019 W60 Brescia R16,W vs Dodin,1.18,1.63,53.4,2.0,-,64.3%,-,76.0%,41.4%,42.3%
2019 W100 Bonita Springs FL QF,L vs Di Lorenzo,0.90,0.93,112.8,9.6,-,69.1%,-,46.9%,42.6%,42.9%
2019 W100 Bonita Springs FL R32,W vs Kiick,1.09,1.40,43.5,2.1,3.4%,51.7%,0.0%,57.7%,54.8%,62.1%
2019 W100 Bonita Springs FL Q2,W vs Day,1.11,1.31,57.4,2.1,0.0%,52.9%,3.3%,63.3%,51.4%,48.5%
2019 W100 Charleston SC QF,L vs Osuigwe,0.90,0.65,43.8,2.0,0.0%,48.3%,0.0%,42.3%,40.0%,39.3%
2019 W100 Charleston SC R32,W vs Dolehide,1.11,1.48,51.8,2.3,0.0%,42.1%,0.0%,76.3%,60.9%,47.6%
2019 W80 Charlottesville VA R16,L vs Kalinina,0.89,0.70,44.2,2.0,0.0%,44.4%,0.0%,45.7%,42.3%,44.0%
2019 W80 Charlottesville VA R32,W vs Subhash,1.14,1.20,58.1,50.6,8.9%,55.4%,0.0%,52.9%,49.0%,46.7%
2019 W25 Curitiba SF,L vs Paolini,0.88,0.84,68.2,2.7,4.3%,50.0%,0.0%,48.8%,52.4%,43.3%
2019 W25 Curitiba R16,W vs Serban,1.13,1.25,58.5,2.5,2.2%,55.6%,0.0%,54.5%,37.5%,63.9%
2019 W25 Curitiba R32,W vs Zimmermann,0.98,1.20,64.5,4.4,2.1%,61.7%,0.0%,57.1%,49.1%,50.0%
2019 W25 Sao Paulo F,W vs Kovinic,1.08,1.99,34.5,2.0,4.5%,59.1%,9.5%,71.4%,59.1%,70.0%
2019 W25 Sao Paulo QF,W vs Seguel,1.02,1.40,51.7,3.6,8.8%,67.6%,0.0%,58.1%,47.7%,53.5%
2019 W25 Sao Paulo R16,W vs Mrdeza,0.90,1.43,47.4,2.2,-,58.3%,-,52.2%,65.4%,77.3%
2019 W25 Surprise AZ R32,L vs Kratzer,1.03,0.73,48.1,3.6,5.3%,42.1%,5.9%,47.1%,44.4%,34.6%
2019 W25 Plantation FL R16,L vs Baptiste,0.94,0.81,62.0,3.4,0.0%,45.2%,0.0%,35.1%,48.8%,53.8%
2019 W25 Plantation FL R32,W vs Harrison,1.05,2.06,35.0,2.1,3.8%,50.0%,0.0%,65.4%,77.8%,88.2%
2022 (1 matches),,0.86,0.47,33.4,2.1,0.0%,30.4%,4.8%,52.4%,41.7%,22.7%
2019 (22 matches),,1.04,1.11,60.2,2.9,2.1%,53.7%,0.6%,53.6%,49.5%,49.6%
2018 (2 matches),,0.92,0.72,58.1,3.5,5.9%,52.9%,1.6%,47.5%,40.5%,37.1%
2017 (24 matches),,1.00,0.91,52.8,2.5,1.5%,51.9%,1.9%,51.3%,44.5%,44.0%
2016 (25 matches),,0.99,0.91,61.7,2.7,3.0%,53.1%,2.5%,51.1%,41.8%,45.8%
Career (119 matches),,1.01,0.99,57.9,2.7,2.2%,53.8%,1.6%,52.7%,45.2%,46.2%
