Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2017 Roland Garros R128,L vs Ostapenko,0.0%,-,1.1%,50.0%,5.5%,4.5%,0.0%,2.9%,22.2%,0.0%,-,-102,-41
2017 Indian Wells R128,W vs Schiavone,0.0%,-,10.1%,54.5%,12.2%,20.0%,0.0%,6.5%,18.2%,0.4%,100.0%,-112,-92
2017 Australian Open R128,L vs Bouchard,0.0%,-,7.6%,85.7%,7.4%,5.9%,0.0%,8.9%,22.2%,0.0%,-,-66,-15
2016 Hong Kong R16,L vs Kerber,0.0%,-,5.9%,77.8%,5.1%,11.4%,4.3%,6.9%,21.4%,0.0%,-,-81,-87
2016 Roland Garros Q3,W vs Khromacheva,0.0%,-,11.0%,66.7%,16.7%,23.1%,23.8%,19.7%,30.0%,0.0%,-,-28,-18
2016 Madrid QF,W vs Saville,0.0%,-,8.5%,76.9%,12.0%,4.4%,0.0%,8.0%,25.0%,0.3%,0.0%,-55,-68
2016 Madrid R64,W vs Niculescu,0.0%,-,16.0%,61.9%,10.5%,14.6%,0.0%,4.1%,18.2%,0.5%,50.0%,-41,-39
2016 Charleston R64,W vs Osaka,0.0%,-,3.6%,100.0%,10.0%,17.4%,0.0%,16.9%,36.4%,0.0%,-,-27,8
2015 ITF Indian Harbour Beach SF,W vs Sanchez,0.0%,-,5.1%,75.0%,11.0%,13.6%,0.0%,16.9%,29.2%,0.0%,-,19,43
2015 ITF Dothan QF,W vs Pegula,0.0%,-,1.0%,0.0%,3.9%,6.1%,0.0%,6.1%,23.1%,0.0%,-,-42,-9
2015 Indian Wells R128,L vs Vekic,0.0%,-,2.8%,66.7%,8.9%,10.0%,25.0%,5.9%,16.7%,0.0%,-,5,-10
2015 ITF Midland F,L vs Maria,0.0%,-,22.2%,60.0%,10.8%,19.0%,0.0%,5.8%,11.8%,1.1%,0.0%,86,51
2015 ITF Midland SF,W vs Vankova,0.0%,-,5.4%,80.0%,19.4%,16.7%,50.0%,19.0%,60.0%,0.0%,-,0,38
2015 ITF Midland R32,W vs Sakkari,0.0%,-,8.1%,63.6%,12.6%,8.1%,0.0%,13.8%,33.3%,0.9%,0.0%,78,88
Career (14 matches),,0.0%,-,6.9%,67.7%,9.9%,11.7%,8.2%,9.0%,24.3%,0.2%,25.0%,-33,-17
