Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2022 Wimbledon R128,L vs Badosa,11,24,0.5,12.2%,26.7%,10,19,0.5,12.5%,23.8%,8.8%,3.8%,0.7,12.2%,17.8%
2017 Roland Garros R128,L vs Ostapenko,8,18,0.4,4.2%,9.5%,7,12,0.6,4.0%,6.9%,2.9%,1.1%,1.1,28.9%,25.3%
2017 Indian Wells R128,W vs Schiavone,10,14,0.7,9.2%,12.8%,7,12,0.6,7.1%,12.2%,4.1%,3.1%,0.7,21.1%,32.1%
2017 Australian Open R128,L vs Bouchard,10,24,0.4,10.9%,26.1%,7,22,0.3,8.2%,25.9%,5.9%,2.4%,1.5,23.9%,16.3%
2016 Hong Kong R16,L vs Kerber,15,37,0.4,9.9%,24.3%,13,34,0.4,9.4%,24.5%,5.0%,4.3%,0.8,21.7%,28.9%
2016 US Open R128,L vs Pavlyuchenkova,11,31,0.4,9.2%,25.8%,10,29,0.3,9.0%,26.1%,7.2%,1.8%,0.8,17.5%,20.8%
2016 Wimbledon R128,L vs Doi,9,23,0.4,9.7%,24.7%,8,19,0.4,9.2%,21.8%,4.6%,3.4%,1.2,14.0%,11.8%
2016 Roland Garros R64,L vs Williams,6,15,0.4,7.1%,17.9%,6,12,0.5,7.7%,15.4%,6.4%,1.3%,1.5,26.2%,17.9%
2016 Madrid QF,W vs Saville,27,23,1.2,17.6%,15.0%,26,22,1.2,18.1%,15.3%,9.7%,7.6%,0.5,15.7%,29.4%
2016 Madrid R64,W vs Niculescu,27,33,0.8,20.6%,25.2%,26,31,0.8,21.0%,25.0%,12.9%,8.1%,0.6,12.2%,22.1%
2016 Charleston R64,W vs Osaka,19,30,0.6,11.3%,17.9%,19,20,1.0,12.7%,13.3%,3.3%,8.0%,0.6,16.7%,29.8%
2015 US Open R128,L vs Konta,8,29,0.3,9.2%,33.3%,8,24,0.3,9.9%,29.6%,6.2%,3.7%,0.9,13.8%,16.1%
2015 Roland Garros R128,L vs Makarova,16,32,0.5,12.7%,25.4%,14,27,0.5,12.0%,23.1%,7.7%,4.3%,1.0,15.9%,15.9%
2015 Indian Harbour Beach FL $50K SF,W vs Sanchez,20,36,0.6,12.7%,22.9%,18,29,0.6,12.7%,20.4%,5.6%,7.0%,0.6,15.3%,25.5%
2015 Dothan AL $50K QF,W vs Pegula,10,53,0.2,5.0%,26.5%,10,44,0.2,5.4%,23.9%,2.7%,2.7%,0.4,15.0%,35.0%
2015 Indian Wells R128,L vs Vekic,12,28,0.4,11.0%,25.7%,11,26,0.4,11.1%,26.3%,7.1%,4.0%,0.8,17.4%,22.9%
2015 Midland MI $100K F,L vs Maria,16,32,0.5,17.8%,35.6%,16,27,0.6,20.3%,34.2%,15.2%,5.1%,3.0,16.7%,5.6%
2015 Midland MI $100K SF,W vs Vankova,18,13,1.4,19.4%,14.0%,14,11,1.3,16.5%,12.9%,9.4%,4.7%,0.3,8.6%,30.1%
2015 Midland MI $100K R32,W vs Sakkari,24,38,0.6,17.6%,27.9%,20,34,0.6,16.3%,27.6%,9.8%,5.7%,0.2,5.9%,24.3%
Career (19 matches),,277,533,0.5,11.6%,22.4%,250,454,0.6,11.5%,20.8%,6.7%,4.4%,0.7,17.0%,23.9%
