Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2014 Sobota Rokietnica 50K R16,L vs Kucova,36% (4/11),20% (2/10),0/0,0/0,55% (6/11),1/3,0/1,- (0/0),- (0/0)
2014 Sobota Rokietnica 50K R32,W vs De Vroome,56% (9/16),27% (3/11),2/2,1/1,33% (1/3),0/0,0/0,75% (3/4),80% (4/5)
2014 Biarritz 100K R16,L vs Pereira,75% (3/4),0% (0/2),0/0,0/0,64% (7/11),0/2,0/1,- (0/0),- (0/0)
2014 Brescia 25K R16,W vs Pieri,40% (6/15),75% (6/8),2/5,1/4,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2014 Saint Gaudens 50K R32,W vs Gibbs,89% (8/9),80% (4/5),2/2,1/1,57% (4/7),3/3,0/0,71% (5/7),43% (3/7)
2014 Beinasco 25K R32,W vs Di Sarra,50% (6/12),67% (6/9),2/3,1/1,67% (4/6),0/0,0/0,- (0/0),- (0/0)
2013 Madrid 25K F,L vs Hesse,28% (5/18),50% (3/6),1/1,0/0,46% (6/13),0/2,0/1,- (0/0),- (0/0)
2013 Madrid 25K QF,W vs Kostova,44% (7/16),42% (5/12),2/4,1/3,71% (5/7),0/0,0/0,- (0/0),- (0/0)
2013 Madrid 25K R16,W vs Zakarlyuk,64% (7/11),42% (5/12),2/5,1/4,67% (8/12),3/3,0/0,71% (5/7),43% (3/7)
2013 Madrid 25K R32,W vs Rodina,43% (6/14),53% (8/15),2/3,1/1,25% (2/8),3/4,0/0,- (0/0),- (0/0)
2013 Istanbul 50K SF,W vs Kozlova,73% (8/11),33% (4/12),2/3,1/2,100% (2/2),0/0,0/0,- (0/0),- (0/0)
2013 Istanbul 50K R16,W vs Andrei,50% (9/18),60% (3/5),2/2,1/1,100% (3/3),0/0,0/0,- (0/0),- (0/0)
2013 Lagos 25K R32,W vs Perrin,43% (6/14),86% (6/7),2/2,1/1,75% (6/8),0/0,0/0,- (0/0),- (0/0)
2013 Tashkent R32,L vs Kichenok,86% (6/7),50% (1/2),0/0,0/0,64% (7/11),2/4,2/3,- (0/0),- (0/0)
2013 Palermo R32,L vs Hercog,38% (3/8),40% (2/5),0/0,0/0,62% (8/13),3/5,0/1,- (0/0),- (0/0)
2013 Wimbledon R32,L vs Puig,63% (10/16),43% (3/7),1/1,0/0,60% (6/10),0/2,0/1,- (0/0),- (0/0)
2013 Wimbledon R64,W vs Tsurenko,64% (9/14),43% (3/7),2/4,1/2,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2013 Wimbledon R128,W vs Lepchenko,68% (13/19),25% (3/12),2/5,1/4,83% (5/6),0/1,0/0,- (0/0),- (0/0)
2013 Rome Q1,L vs Davis,27% (3/11),40% (2/5),0/0,0/0,40% (4/10),0/2,0/1,- (0/0),- (0/0)
2013 Stuttgart Q2,L vs Castano,56% (5/9),67% (4/6),0/0,0/0,25% (2/8),0/2,0/1,- (0/0),- (0/0)
2014 (6 matches),,53.7%,46.7%,66.7%,57.1%,59.5%,50.0%,0.0%,72.7%,58.3%
2013 (20 matches),,49.8%,46.7%,62.9%,47.4%,53.3%,41.9%,35.3%,61.1%,47.4%
2012 (17 matches),,59.3%,51.4%,56.8%,47.4%,57.8%,32.1%,38.5%,53.3%,26.7%
2011 (1 matches),,50.0%,50.0%,-,-,22.2%,33.3%,0.0%,-,-
Career (44 matches),,53.8%,48.6%,60.7%,48.9%,55.1%,39.0%,33.3%,61.4%,43.5%
