Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2014 Sobota Rokietnica 50K R16,L vs Kucova,22% (2/9),100% (2/2),0/3,67% (6/9),17% (1/6),1/2,0/0,0/2,0/0,0/1
2014 Sobota Rokietnica 50K R32,W vs De Vroome,55% (6/11),50% (3/6),0/2,27% (3/11),33% (1/3),3/3,1/1,2/2,0/0,0/0
2014 Biarritz 100K R16,L vs Pereira,13% (1/8),0% (0/1),0/3,71% (5/7),20% (1/5),0/0,0/0,0/1,0/0,0/0
2014 Brescia 25K R16,W vs Pieri,86% (6/7),100% (6/6),1/1,43% (3/7),67% (2/3),4/5,1/1,0/0,1/1,0/0
2014 Saint Gaudens 50K R32,W vs Gibbs,36% (4/11),100% (4/4),1/3,27% (3/11),0% (0/3),3/4,1/2,1/1,0/1,0/0
2014 Beinasco 25K R32,W vs Di Sarra,75% (6/8),100% (6/6),2/2,50% (4/8),50% (2/4),3/4,0/0,0/0,0/0,0/0
2013 Madrid 25K F,L vs Hesse,33% (4/12),75% (3/4),0/5,75% (9/12),22% (2/9),2/3,1/1,0/2,0/0,0/1
2013 Madrid 25K QF,W vs Kostova,67% (6/9),83% (5/6),2/2,33% (3/9),33% (1/3),4/5,2/2,0/0,1/1,0/0
2013 Madrid 25K R16,W vs Zakarlyuk,80% (8/10),63% (5/8),1/3,55% (6/11),33% (2/6),3/5,1/2,1/1,0/1,0/0
2013 Madrid 25K R32,W vs Rodina,69% (9/13),89% (8/9),2/6,50% (6/12),0% (0/6),3/6,0/0,0/0,0/0,0/0
2013 Istanbul 50K SF,W vs Kozlova,75% (6/8),67% (4/6),0/0,25% (2/8),100% (2/2),4/4,2/2,0/0,1/1,0/0
2013 Istanbul 50K R16,W vs Andrei,56% (5/9),60% (3/5),0/0,22% (2/9),100% (2/2),2/2,1/1,0/0,0/0,0/0
2013 Lagos 25K R32,W vs Perrin,75% (6/8),100% (6/6),2/2,50% (4/8),50% (2/4),4/4,0/0,0/0,0/0,0/0
2013 Tashkent R32,L vs Kichenok,20% (2/10),50% (1/2),1/2,50% (5/10),20% (1/5),1/1,0/0,1/3,0/0,0/1
2013 Palermo R32,L vs Hercog,33% (3/9),67% (2/3),1/4,63% (5/8),0% (0/5),1/2,0/0,0/1,0/0,0/0
2013 Wimbledon R32,L vs Puig,40% (6/15),50% (3/6),1/4,43% (6/14),33% (2/6),3/3,1/1,1/1,0/0,1/1
2013 Wimbledon R64,W vs Tsurenko,56% (5/9),60% (3/5),1/1,20% (2/10),50% (1/2),3/3,2/2,0/0,1/1,0/0
2013 Wimbledon R128,W vs Lepchenko,43% (6/14),50% (3/6),0/0,14% (2/14),50% (1/2),3/3,2/2,0/1,1/1,0/0
2013 Rome Q1,L vs Davis,38% (3/8),67% (2/3),1/5,78% (7/9),14% (1/7),1/2,0/0,0/1,0/0,0/1
2013 Stuttgart Q2,L vs Castano,45% (5/11),80% (4/5),1/4,55% (6/11),0% (0/6),1/4,0/0,1/3,0/0,1/2
2014 (6 matches),,46.3%,84.0%,28.6%,45.3%,29.2%,77.8%,75.0%,50.0%,50.0%,0.0%
2013 (20 matches),,51.4%,70.0%,34.3%,49.8%,21.3%,63.9%,83.3%,33.3%,83.3%,18.2%
2012 (17 matches),,47.9%,80.2%,34.9%,48.9%,25.3%,60.0%,81.3%,66.7%,100.0%,50.0%
2011 (1 matches),,37.5%,100.0%,33.3%,87.5%,0.0%,33.3%,-,0.0%,-,-
Career (44 matches),,49.1%,76.0%,34.0%,49.6%,23.0%,63.3%,81.6%,45.7%,85.7%,25.0%
