Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,11,4,7,36.4%,12-17,41.4%,133-151,46.8%,1-4,20.0%,10,78.2%,12.4%,11.3%,3.7%,66.4%,70.4%,49.8%,63.4%,31.8%,47.9%,0.87,QF (Santiago)
2025,12,6,6,50.0%,15-15,50.0%,150-157,48.9%,4-1,80.0%,12,80.7%,16.4%,10.4%,5.7%,61.2%,75.0%,46.6%,64.0%,35.2%,49.7%,0.98,QF (Los Cabos)
2024,6,1,5,16.7%,2-10,16.7%,54-72,42.9%,0-3,0.0%,6,74.2%,13.1%,8.9%,4.7%,64.5%,68.1%,40.8%,58.4%,29.8%,45.3%,0.72,R16 (Los Cabos)
2023,4,1,3,25.0%,4-7,36.4%,51-64,44.3%,2-2,50.0%,4,80.0%,8.6%,9.9%,3.3%,66.4%,71.9%,54.5%,66.1%,25.9%,46.1%,0.76,R64 (Miami Masters)
2022,5,1,4,20.0%,4-11,26.7%,51-84,37.8%,2-0,100.0%,5,63.6%,10.1%,7.6%,5.7%,60.0%,67.8%,39.1%,56.3%,32.1%,44.2%,0.74,R32 (San Diego)
2021,2,0,2,0.0%,1-5,16.7%,25-37,40.3%,1-1,50.0%,2,71.0%,10.0%,8.8%,6.1%,58.6%,68.9%,46.7%,59.7%,27.1%,43.6%,0.67,R128 (2x)
2019,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,1,50.0%,0.0%,3.7%,1.9%,68.5%,64.9%,23.5%,51.9%,17.5%,37.2%,0.36,R32 (Acapulco)
Career,41,13,28,31.7%,38-67,36.2%,468-577,44.8%,10-11,47.6%,40,75.8%,12.6%,9.8%,4.8%,63.3%,71.1%,46.0%,61.9%,31.6%,47.1%,0.83,
