Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
15-Sep-2025,Villa Maria CH,Clay,F,100,224,(1) Nava d. (7) Alex Barrena [ARG],6-3 6-3,1.34,11.9%,5.1%,59.3%,77.1%,54.2%,2/3,1:10
14-Apr-2025,Tallahassee CH,Clay,F,140,239,Chris Rodesch [LUX] d. (6) Nava,4-6 6-3 6-4,0.88,3.1%,5.2%,55.2%,67.9%,53.5%,11/15,2:13
07-Apr-2025,Sarasota CH,Clay,F,169,176,(5) Nava d. (7) Liam Draxl [CAN],6-2 7-6(2),1.43,7.3%,5.5%,54.5%,80.0%,52.0%,0/2,1:31
24-Mar-2025,Concepcion CH,Clay,F,235,715,(8) Nava d. (Q) Nicolas Kicker [ARG],6-1 7-6(3),1.51,9.7%,1.6%,66.1%,80.5%,47.6%,2/3,1:40
17-Mar-2025,Asuncion CH,Clay,F,235,99,Nava d. (1) Thiago Monteiro [BRA],7-5 6-3,1.46,19.0%,5.2%,69.0%,85.0%,50.0%,3/4,1:29
14-Aug-2023,Palo Alto CH,Hard,F,187,105,(4) Constant Lestienne [FRA] d. (Q) Nava,7-6(4) 6-2,0.84,5.8%,1.4%,66.7%,58.7%,60.9%,5/8,1:43
26-Jun-2023,Modena CH,Clay,F,210,261,(3) Nava d. Titouan Droguet [FRA],6-7(5) 7-6(6) 6-4,1.00,2.9%,3.6%,64.0%,66.3%,56.0%,12/15,2:55
09-May-2022,Shymkent 1 CH,Clay,F,358,397,(Alt) Nava d. (Q) Sebastian Fanselow [GER],6-4 7-6(3),1.10,10.5%,2.6%,64.5%,77.6%,55.6%,4/5,1:38
12-Apr-2021,M25 Reus,Clay,F,476,408,(6) Matteo Martineau [FRA] d. (Q) Nava,6-4 2-6 7-6(4),,,,,,,,
08-Mar-2021,M15 La Nucia,Clay,F,599,361,(Q) Nava d. (3) Nikolas Sanchez Izquierdo [ESP],7-6(8) 7-5,,,,,,,,
