Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2025 US Open R128,L vs Fritz,0.0%,-,7.4%,50.0%,11.9%,3.6%,0.0%,6.6%,30.0%,0.4%,0.0%,63,71
2024 Madrid Q1,L vs Hassan,0.0%,-,10.6%,61.5%,14.5%,20.0%,0.0%,16.2%,42.9%,1.3%,50.0%,14,28
2024 Cleveland CH R16,W vs Brady,0.0%,-,7.2%,85.7%,8.9%,7.1%,0.0%,6.0%,33.3%,0.6%,0.0%,11,58
2023 US Open R128,L vs Ruud,2.6%,33.3%,12.4%,63.6%,20.0%,18.4%,17.9%,6.4%,25.0%,1.0%,40.0%,25,32
2022 US Open R64,L vs Murray,1.8%,100.0%,10.3%,78.3%,10.9%,15.6%,14.3%,5.2%,13.3%,0.7%,0.0%,7,9
2022 US Open R128,W vs Millman,0.7%,100.0%,6.8%,73.9%,20.0%,31.4%,14.3%,11.8%,21.1%,0.6%,0.0%,102,111
Career (6 matches),,1.1%,66.7%,9.1%,68.1%,15.6%,17.3%,13.7%,7.7%,24.7%,0.8%,20.0%,41,53
