Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
5,Tomas Barrios Vera [CHI],3,2,60.0%,3,1,2,33.3%,2020,2025,5,0.98,9.6%,4.5%,59.2%,68.1%,52.4%,61.7%,37.7%,45.8%,31.0%
4,Adolfo Daniel Vallejo [PAR],3,1,75.0%,0,0,0,-,2025,2026,4,1.12,9.0%,6.0%,62.7%,76.2%,40.0%,62.7%,41.6%,69.0%,44.4%
4,Juan Pablo Varillas [PER],2,2,50.0%,1,0,1,0.0%,2025,2025,4,1.11,9.1%,3.4%,64.3%,75.1%,47.9%,65.4%,38.3%,56.3%,41.7%
4,Mattia Bellucci [ITA],2,2,50.0%,1,0,1,0.0%,2023,2024,4,1.00,9.6%,2.1%,65.8%,73.4%,60.0%,68.8%,31.0%,78.9%,41.7%
4,Denis Kudla [USA],1,3,25.0%,1,1,0,100.0%,2022,2024,4,0.87,11.5%,2.7%,60.4%,65.5%,42.0%,56.2%,38.1%,65.9%,33.3%
4,Aleksandar Kovacevic [USA],2,2,50.0%,6,3,3,50.0%,2019,2023,3,1.03,10.6%,3.7%,57.9%,75.2%,57.1%,67.6%,33.3%,44.4%,36.4%
4,Taro Daniel [JPN],2,2,50.0%,0,0,0,-,2022,2023,4,0.80,5.7%,1.8%,61.3%,66.0%,50.0%,59.8%,32.2%,58.1%,40.9%
3,Nuno Borges [POR],1,2,33.3%,1,0,1,0.0%,2020,2026,1,0.65,12.8%,3.2%,64.9%,70.5%,54.5%,64.9%,22.8%,90.0%,0.0%
3,Mariano Navone [ARG],1,2,33.3%,1,0,1,0.0%,2024,2026,3,0.86,6.7%,4.3%,59.5%,63.2%,43.5%,55.2%,38.6%,50.0%,40.0%
3,Patrick Kypson [USA],2,1,66.7%,1,0,1,0.0%,2020,2026,2,1.30,20.0%,2.1%,60.0%,81.0%,64.3%,74.3%,33.3%,66.7%,21.4%
3,Daniel Dutra Da Silva [BRA],3,0,100.0%,0,0,0,-,2025,2025,3,1.48,14.4%,2.1%,68.2%,78.9%,53.2%,70.8%,43.1%,86.7%,39.1%
3,Gonzalo Bueno [PER],3,0,100.0%,0,0,0,-,2025,2025,3,1.65,12.8%,5.5%,61.6%,80.2%,57.1%,71.3%,47.4%,80.0%,75.0%
3,Taylor Fritz [USA],0,3,0.0%,0,0,0,-,2023,2025,3,0.61,10.8%,5.7%,60.8%,69.5%,44.7%,59.8%,24.3%,44.4%,12.5%
3,Javier Barranco Cosano [ESP],2,1,66.7%,3,2,1,66.7%,2020,2024,1,0.79,4.1%,4.1%,64.4%,51.1%,50.0%,50.7%,39.2%,37.5%,25.0%
3,Harold Mayot [FRA],1,2,33.3%,0,0,0,-,2022,2024,3,0.97,11.9%,4.4%,55.8%,76.2%,51.0%,65.0%,33.9%,72.7%,21.7%
