Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,4,2,2,50.0%,3-5,37.5%,40-44,47.6%,0-3,0.0%,4,82.5%,17.1%,11.1%,2.4%,63.9%,71.4%,56.0%,65.9%,35.1%,49.7%,1.03,QF (Sao Paulo Challenger)
2025,61,44,17,72.1%,95-44,68.3%,761-604,55.8%,12-9,57.1%,61,82.0%,29.5%,10.4%,4.6%,61.8%,74.5%,49.3%,64.8%,41.0%,52.6%,1.17,W (4x)
2024,37,17,20,45.9%,43-45,48.9%,437-418,51.1%,3-12,20.0%,37,80.1%,22.8%,10.8%,4.2%,62.5%,71.0%,51.8%,63.8%,37.5%,50.7%,1.04,SF (Lisbon)
2023,43,22,21,51.2%,48-50,49.0%,470-494,48.8%,11-12,47.8%,43,76.5%,20.9%,7.3%,3.4%,64.0%,69.3%,48.9%,62.0%,36.4%,49.5%,0.96,W (Modena)
2022,42,23,19,54.8%,54-44,55.1%,503-464,52.0%,8-10,44.4%,42,80.9%,23.1%,7.1%,3.4%,63.2%,70.8%,53.7%,64.5%,37.1%,50.7%,1.04,W (Shymkent 1)
2021,18,8,10,44.4%,16-26,38.1%,202-224,47.4%,5-5,50.0%,18,74.8%,19.4%,8.6%,3.6%,67.0%,67.4%,49.5%,61.5%,35.8%,49.2%,0.93,QF (3x)
2019,4,1,3,25.0%,2-7,22.2%,33-51,39.3%,0-0,-,4,70.7%,9.3%,6.3%,7.1%,52.4%,68.4%,47.1%,58.3%,30.4%,44.5%,0.73,R32 (Monterrey)
Career,209,117,92,56.0%,261-221,54.1%,2446-2299,51.5%,39-51,43.3%,209,79.5%,23.8%,8.9%,3.9%,63.0%,71.2%,50.7%,63.6%,37.9%,50.7%,1.04,
