Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2025 US Open R128,L vs Fritz,33.0%,44.0%,43.3%,36.8%,41.9%,48.4%,38.9%,48.1%,35.7%,50.0%,66.7%,22.6%,45.2%,50.0%,90
2024 Madrid Q1,L vs Hassan,33.9%,47.5%,39.5%,42.0%,38.6%,52.3%,40.7%,49.5%,50.0%,70.0%,40.0%,21.4%,35.7%,36.4%,22
2024 Cleveland CH R16,W vs Brady,48.9%,60.0%,65.2%,54.7%,56.7%,70.0%,76.9%,65.3%,60.0%,46.7%,-,33.3%,40.0%,50.0%,-79
2023 US Open R128,L vs Ruud,24.2%,38.3%,63.8%,36.2%,30.1%,46.2%,66.2%,46.6%,37.8%,55.4%,20.0%,9.4%,18.8%,58.6%,-24
2022 US Open R64,L vs Murray,24.2%,31.5%,37.1%,30.8%,34.2%,44.7%,46.0%,45.0%,50.0%,58.3%,60.0%,9.3%,11.6%,25.6%,-26
2022 US Open R128,W vs Millman,29.7%,45.8%,55.6%,35.5%,39.4%,57.4%,54.4%,49.0%,27.8%,48.3%,50.0%,17.6%,33.3%,57.1%,44
Career (6 matches),,29.8%,42.2%,50.6%,37.0%,37.8%,51.4%,53.2%,48.8%,41.7%,53.9%,48.4%,16.7%,28.5%,46.5%,44
