Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2025 US Open R128,L vs Fritz,13% (2/15),0% (0/2),0/2,43% (6/14),33% (2/6),0/0,0/0,2/4,0/0,1/1
2024 Madrid Q1,L vs Hassan,44% (4/9),0% (0/4),0/3,33% (3/9),0% (0/3),0/0,0/0,2/2,0/0,1/1
2024 Cleveland CH R16,W vs Brady,38% (3/8),100% (3/3),0/0,0% (0/9),- (0/0),3/3,2/2,0/0,1/1,0/0
2023 US Open R128,L vs Ruud,29% (6/21),50% (3/6),1/2,23% (5/22),40% (2/5),3/3,1/1,4/5,0/0,2/2
2022 US Open R64,L vs Murray,12% (2/17),100% (2/2),0/7,65% (11/17),27% (3/11),0/1,0/1,0/1,0/0,0/0
2022 US Open R128,W vs Millman,29% (7/24),57% (4/7),0/5,42% (10/24),50% (5/10),4/4,1/1,3/3,1/1,0/0
2021 US Open R128,L vs Musetti,16% (3/19),67% (2/3),0/5,42% (8/19),13% (1/8),1/2,0/1,1/3,0/0,0/1
2019 San Luis Potosi CH R64,L vs Sanchez,20% (2/10),0% (0/2),0/1,50% (5/10),40% (2/5),0/0,0/0,1/3,0/0,1/2
2019 M15 Cancun R32,L vs Mena,17% (1/6),100% (1/1),1/6,100% (7/7),0% (0/7),0/1,0/0,0/1,0/0,0/1
2019 Monterrey CH R32,L vs Giron,33% (3/9),33% (1/3),0/4,56% (5/9),20% (1/5),0/1,0/0,0/0,0/0,0/0
2019 Monterrey CH R64,W vs Gojo,13% (2/15),100% (2/2),0/1,14% (2/14),50% (1/2),1/1,1/1,1/1,0/0,0/0
2019 M25 Calabasas CA R32,L vs Simon,11% (1/9),0% (0/1),0/3,33% (3/9),0% (0/3),0/0,0/0,1/1,0/0,1/1
2019 M15 Arcadia CA SF,L vs Bellier,50% (4/8),25% (1/4),1/5,71% (5/7),0% (0/5),0/1,0/0,0/0,0/0,0/0
2019 M15 Arcadia CA R16,W vs Friberg,33% (3/9),100% (3/3),0/0,22% (2/9),100% (2/2),3/3,2/2,0/0,1/1,0/0
2019 M15 Arcadia CA R32,W vs Blumenberg,33% (4/12),100% (4/4),1/1,8% (1/12),0% (0/1),3/3,1/3,0/0,0/1,0/0
2019 Acapulco R32,L vs Mcdonald,0% (0/8),- (0/0),0/3,50% (4/8),0% (0/4),0/0,0/0,1/2,0/0,0/1
2025 (1 matches),,13.3%,0.0%,0.0%,42.9%,33.3%,-,-,50.0%,-,100.0%
2024 (2 matches),,41.2%,42.9%,0.0%,16.7%,0.0%,100.0%,100.0%,100.0%,100.0%,100.0%
2023 (1 matches),,28.6%,50.0%,50.0%,22.7%,40.0%,100.0%,100.0%,80.0%,-,100.0%
2022 (2 matches),,22.0%,66.7%,0.0%,51.2%,38.1%,80.0%,50.0%,75.0%,100.0%,-
2021 (1 matches),,15.8%,66.7%,0.0%,42.1%,12.5%,50.0%,0.0%,33.3%,-,0.0%
Career (16 matches),,23.6%,55.3%,8.3%,38.7%,24.7%,78.3%,66.7%,61.5%,75.0%,60.0%
