Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2025 US Open R128,L vs Fritz,0.88,0.58,29.2,2.2,13.5%,63.5%,2.1%,56.3%,15.2%,38.1%
2024 Madrid Q1,L vs Hassan,0.85,0.59,39.5,2.4,6.7%,56.7%,0.0%,62.1%,31.3%,25.0%
2024 Cleveland CH R16,W vs Brady,1.27,2.68,35.0,2.0,16.7%,83.3%,4.8%,76.2%,33.3%,52.0%
2023 US Open R128,L vs Ruud,0.81,0.89,49.9,2.9,11.6%,69.6%,8.5%,72.9%,34.7%,28.8%
2022 US Open R64,L vs Murray,1.19,0.73,37.1,3.7,9.2%,50.8%,6.8%,50.8%,23.1%,37.5%
2022 US Open R128,W vs Millman,1.09,1.15,56.8,2.7,10.0%,60.0%,9.3%,70.7%,38.5%,34.8%
2021 US Open R128,L vs Musetti,1.04,0.72,38.1,3.4,11.7%,58.3%,7.5%,52.8%,36.2%,25.0%
2019 San Luis Potosi CH R64,L vs Sanchez,0.93,0.63,48.8,2.2,3.0%,54.5%,6.5%,61.3%,32.4%,24.1%
2019 M15 Cancun R32,L vs Mena,1.35,0.45,30.3,2.0,0.0%,10.5%,6.7%,26.7%,18.8%,38.5%
2019 Monterrey CH R32,L vs Giron,0.93,0.64,50.8,2.8,3.7%,48.1%,4.0%,52.0%,40.7%,28.0%
2019 Monterrey CH R64,W vs Gojo,1.37,1.31,62.0,2.4,13.3%,80.0%,5.1%,56.4%,27.9%,31.7%
2019 M25 Calabasas CA R32,L vs Simon,0.89,0.40,35.7,2.5,3.6%,53.6%,8.7%,60.9%,16.7%,21.7%
2019 M15 Arcadia CA SF,L vs Bellier,0.78,0.47,31.6,2.0,-,43.5%,-,42.1%,42.3%,25.0%
2019 M15 Arcadia CA R16,W vs Friberg,1.45,1.94,38.8,2.2,-,76.7%,-,66.7%,28.0%,47.8%
2019 M15 Arcadia CA R32,W vs Blumenberg,1.16,1.80,34.8,2.2,-,69.0%,-,64.0%,48.1%,55.6%
2019 Acapulco R32,L vs Mcdonald,0.88,0.32,33.6,2.0,7.1%,50.0%,0.0%,53.8%,13.6%,22.2%
2025 (1 matches),,0.88,0.58,29.2,2.2,13.5%,63.5%,2.1%,56.3%,15.2%,38.1%
2024 (2 matches),,1.03,1.12,37.5,2.2,11.1%,68.5%,2.0%,68.0%,32.2%,36.8%
2023 (1 matches),,0.81,0.89,49.9,2.9,11.6%,69.6%,8.5%,72.9%,34.7%,28.8%
2022 (2 matches),,1.13,0.94,49.0,3.1,9.7%,55.9%,8.2%,61.9%,33.1%,35.8%
2021 (1 matches),,1.04,0.72,38.1,3.4,11.7%,58.3%,7.5%,52.8%,36.2%,25.0%
Career (16 matches),,1.04,0.83,43.1,2.4,8.3%,60.0%,5.2%,59.8%,31.3%,33.0%
