Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2026 Indian Wells R128,L vs Kovacevic,0.95,0.78,68.4,2.5,13.6%,75.0%,12.2%,56.1%,27.3%,28.9%
2026 Dubai R32,L vs Mensik,0.88,0.57,61.8,2.0,7.9%,68.4%,20.0%,68.6%,17.1%,24.1%
2026 Rotterdam R32,L vs Bublik,0.87,0.88,65.8,34.0,29.8%,73.7%,18.0%,64.0%,29.0%,33.3%
2026 Montpellier R32,L vs Damm,0.80,0.70,57.7,2.6,21.6%,73.0%,17.1%,62.9%,29.7%,26.5%
2026 Australian Open R64,L vs Quinn,1.01,0.74,41.7,2.4,4.0%,54.0%,15.6%,68.9%,30.4%,26.9%
2026 Australian Open R128,W vs Bergs,1.08,1.31,50.6,4.3,12.5%,73.6%,13.2%,72.1%,32.9%,32.9%
2026 United Cup F,W vs Wawrinka,1.29,1.28,48.2,2.5,17.0%,57.4%,23.3%,79.1%,29.3%,35.1%
2026 United Cup SF,W vs Fritz,1.14,1.44,53.2,2.8,25.0%,75.0%,16.7%,75.0%,36.8%,25.7%
2026 United Cup QF,L vs De Minaur,0.86,0.86,60.4,2.8,24.4%,73.3%,20.0%,65.0%,28.3%,33.3%
2026 United Cup RR,W vs Zverev,1.57,1.69,39.6,2.1,32.4%,76.5%,34.5%,62.1%,30.8%,35.0%
2026 United Cup RR,W vs Griekspoor,0.97,2.57,44.5,2.1,48.3%,89.7%,26.9%,84.6%,41.9%,25.0%
2025 s Hertogenbosch R32,W vs Bautista Agut,1.15,1.79,50.7,2.3,25.0%,75.0%,23.3%,83.3%,33.3%,32.4%
2025 Roland Garros R128,L vs Fonseca,0.71,0.37,18.6,2.1,4.9%,48.8%,10.5%,60.5%,20.0%,29.0%
2025 Geneva F,L vs Djokovic,0.99,0.82,65.9,7.5,15.6%,71.9%,15.3%,59.3%,20.0%,38.0%
2025 Geneva SF,W vs Ofner,1.38,2.10,33.4,2.0,10.3%,75.9%,11.5%,76.9%,40.7%,30.8%
2025 Geneva QF,W vs Fritz,1.21,1.38,57.1,2.3,13.5%,64.9%,11.8%,82.4%,28.6%,32.4%
2025 Geneva R16,W vs Rinderknech,1.14,2.20,41.5,2.5,15.4%,80.8%,25.0%,75.0%,40.0%,45.5%
2025 Geneva R32,W vs Cazaux,1.40,1.57,49.0,2.2,0.0%,56.3%,10.3%,75.9%,38.5%,39.1%
2025 Rome QF,L vs Paul,0.90,0.77,58.3,2.2,10.8%,64.9%,5.9%,44.1%,34.0%,43.2%
2025 Rome R16,W vs Mensik,1.15,1.03,84.4,5.4,23.5%,69.1%,6.5%,64.5%,26.7%,32.7%
2026 (11 matches),,1.02,1.03,54.4,2.7,20.1%,71.0%,18.8%,68.8%,30.3%,30.2%
2025 (25 matches),,1.02,1.08,52.5,2.5,16.8%,68.0%,13.6%,69.0%,30.2%,36.6%
2024 (54 matches),,1.04,1.17,55.6,2.8,16.6%,68.8%,14.0%,70.2%,33.7%,35.2%
2023 (65 matches),,1.03,1.13,59.8,3.1,18.6%,70.7%,15.2%,67.5%,33.8%,34.5%
2022 (60 matches),,1.04,1.21,55.9,2.6,17.3%,69.9%,16.0%,70.3%,34.0%,35.8%
Career (484 matches),,1.03,1.11,55.9,2.8,13.2%,67.0%,11.1%,66.0%,35.5%,36.8%
