Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 Indian Wells R128,L vs Kovacevic,3.3,2.9,3.7,43.5%,59.3%,46.7%,60.0%,63.9%,12.8%,-0.5,-0.4,-2.0,-3.0
2026 Dubai R32,L vs Mensik,3.2,3.1,3.3,47.3%,37.9%,53.8%,50.0%,57.6%,22.4%,-4.5,-5.4,-2.0,-4.0
2026 Rotterdam R32,L vs Bublik,3.0,2.5,3.5,49.1%,52.4%,35.7%,57.1%,64.6%,38.9%,6.0,4.8,7.5,14.2
2026 Montpellier R32,L vs Damm,2.6,2.5,2.7,50.5%,47.6%,25.0%,100.0%,51.2%,23.0%,3.5,7.3,-1.0,-2.3
2026 Australian Open R64,L vs Quinn,3.4,3.8,3.0,42.1%,38.6%,76.9%,46.2%,53.3%,23.0%,-5.0,-3.8,-5.5,-5.9
2026 Australian Open R128,W vs Bergs,3.1,3.1,3.1,52.8%,64.2%,34.8%,30.8%,58.0%,26.7%,-2.0,-1.0,-3.0,-2.9
2026 United Cup F,W vs Wawrinka,3.9,3.6,4.3,57.8%,32.4%,52.9%,46.7%,42.6%,27.0%,0.0,0.0,-9.0,-8.5
2026 United Cup SF,W vs Fritz,2.8,2.3,3.4,54.5%,52.4%,44.4%,57.1%,55.2%,29.0%,6.5,8.8,-1.0,-2.0
2026 United Cup QF,L vs De Minaur,4.4,3.2,5.4,55.6%,43.2%,18.8%,42.9%,49.0%,24.0%,6.5,3.9,-7.5,-5.6
2026 United Cup RR,W vs Griekspoor,3.2,2.8,3.5,57.7%,61.9%,70.0%,60.0%,54.7%,25.9%,7.0,10.9,2.0,5.0
2026 United Cup RR,W vs Zverev,4.0,4.2,3.6,55.7%,57.9%,55.6%,36.4%,52.4%,18.8%,3.5,4.5,3.5,5.6
2025 s Hertogenbosch R32,W vs Bautista Agut,3.8,2.5,4.9,58.9%,59.3%,21.4%,45.5%,50.9%,30.5%,6.0,6.3,0.0,0.0
2025 Roland Garros R128,L vs Fonseca,4.0,3.8,4.2,42.5%,31.9%,38.5%,60.0%,55.3%,12.9%,-8.5,-7.5,-5.0,-6.0
2025 Geneva F,L vs Djokovic,4.2,4.0,4.5,50.0%,40.4%,59.3%,40.9%,53.0%,16.9%,-10.5,-5.7,5.0,3.4
2025 Geneva SF,W vs Ofner,3.1,3.2,3.0,60.0%,47.4%,37.5%,66.7%,43.3%,12.5%,2.0,4.0,2.5,4.2
2025 Geneva QF,W vs Fritz,3.2,3.0,3.4,50.0%,50.0%,70.0%,66.7%,52.7%,17.7%,9.5,12.3,7.0,11.3
2025 Geneva R16,W vs Rinderknech,2.7,2.5,2.8,59.5%,56.3%,75.0%,100.0%,46.7%,24.5%,3.5,9.5,0.0,0.0
2025 Geneva R32,W vs Cazaux,3.9,3.5,4.4,51.6%,46.2%,69.2%,71.4%,51.2%,13.1%,7.0,9.0,0.0,0.0
2025 Rome QF,L vs Paul,4.6,3.6,5.4,45.5%,42.9%,50.0%,50.0%,54.0%,19.2%,-2.5,-1.6,-9.0,-7.4
2025 Rome R16,W vs Mensik,4.1,4.1,4.0,50.3%,50.9%,45.8%,43.5%,54.6%,14.2%,-6.0,-3.2,-2.5,-1.7
Career (329 matches),,3.9,3.5,4.2,53.5%,48.5%,44.8%,47.3%,52.7%,16.8%,2.2,1.8,-1.8,-1.9
