Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2026 Indian Wells R128,L vs Kovacevic,1.4%,0.0%,8.4%,64.3%,14.1%,21.6%,0.0%,7.5%,25.0%,0.5%,0.0%,35,58
2026 Dubai R32,L vs Mensik,3.2%,50.0%,12.4%,58.8%,13.4%,32.0%,0.0%,13.9%,33.3%,1.9%,33.3%,34,68
2026 Rotterdam R32,L vs Bublik,2.5%,0.0%,14.6%,60.6%,24.4%,32.0%,20.0%,19.5%,35.7%,3.1%,50.0%,60,101
2026 Montpellier R32,L vs Damm,1.7%,100.0%,7.7%,72.7%,21.2%,22.2%,0.0%,4.2%,25.0%,2.4%,33.3%,5,51
2026 Australian Open R64,L vs Quinn,1.2%,0.0%,7.4%,80.0%,11.9%,7.5%,0.0%,7.4%,33.3%,1.1%,33.3%,6,19
2026 Australian Open R128,W vs Bergs,0.8%,100.0%,10.1%,75.9%,12.1%,20.4%,0.0%,9.1%,22.2%,1.1%,25.0%,54,93
2026 United Cup F,W vs Wawrinka,0.0%,-,11.9%,70.0%,16.7%,30.0%,20.0%,2.6%,11.8%,2.6%,57.1%,18,46
2026 United Cup SF,W vs Fritz,1.7%,100.0%,8.7%,69.2%,20.8%,22.7%,0.0%,11.1%,20.0%,1.3%,0.0%,9,87
2026 United Cup QF,L vs De Minaur,0.0%,-,18.5%,68.6%,14.7%,22.2%,11.1%,5.9%,9.4%,0.6%,50.0%,26,44
2026 United Cup RR,W vs Griekspoor,2.9%,0.0%,6.1%,71.4%,20.0%,26.7%,0.0%,13.6%,50.0%,2.3%,66.7%,-53,57
2026 United Cup RR,W vs Zverev,4.8%,50.0%,6.4%,71.4%,10.6%,11.8%,0.0%,13.5%,33.3%,2.4%,50.0%,-56,21
2025 s Hertogenbosch R32,W vs Bautista Agut,4.0%,50.0%,12.7%,83.3%,18.8%,36.0%,0.0%,15.6%,21.4%,1.4%,66.7%,30,71
2025 Roland Garros R128,L vs Fonseca,2.7%,0.0%,14.0%,57.1%,10.8%,10.9%,0.0%,8.3%,13.3%,1.8%,50.0%,-7,-19
2025 Geneva F,L vs Djokovic,0.0%,-,9.9%,78.3%,9.7%,15.5%,20.0%,6.6%,14.6%,1.3%,0.0%,-57,-26
2025 Geneva SF,W vs Ofner,0.0%,-,3.7%,50.0%,14.6%,16.7%,50.0%,10.3%,22.2%,0.8%,0.0%,-69,8
2025 Geneva QF,W vs Fritz,0.0%,-,5.0%,85.7%,26.7%,25.9%,0.0%,16.3%,38.5%,3.0%,60.0%,29,39
2025 Geneva R16,W vs Rinderknech,5.0%,100.0%,7.2%,100.0%,21.4%,28.6%,0.0%,0.0%,0.0%,2.2%,0.0%,18,81
2025 Geneva R32,W vs Cazaux,5.2%,66.7%,10.9%,66.7%,15.4%,19.0%,0.0%,7.7%,11.8%,1.2%,0.0%,-40,0
2025 Rome QF,L vs Paul,10.8%,57.1%,12.3%,85.0%,11.4%,15.9%,0.0%,3.5%,10.3%,1.2%,50.0%,-5,17
2025 Rome R16,W vs Mensik,1.8%,100.0%,9.8%,66.7%,7.6%,6.5%,33.3%,5.4%,12.1%,2.7%,9.1%,-29,-5
Career (329 matches),,3.7%,69.6%,13.1%,68.8%,12.8%,17.1%,11.4%,6.9%,17.7%,1.4%,30.4%,-18,17
