Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
8,Rajeev Ram [USA],6,2,75.0%,7,4,3,57.1%,2009,2016,6,1.17,12.5%,6.5%,61.7%,81.2%,55.6%,71.4%,33.5%,89.7%,29.6%
7,Guillermo Garcia Lopez [ESP],2,5,28.6%,2,2,0,100.0%,2012,2020,7,0.79,8.8%,5.0%,57.1%,72.6%,46.6%,61.5%,30.6%,60.4%,22.2%
7,Thomaz Bellucci [BRA],5,2,71.4%,2,2,0,100.0%,2009,2018,6,1.18,6.2%,5.7%,62.6%,75.7%,42.9%,63.4%,43.0%,74.5%,52.3%
7,Matthias Bachinger [GER],2,5,28.6%,4,1,3,25.0%,2005,2017,5,0.78,9.3%,7.9%,57.7%,69.8%,50.0%,61.4%,29.9%,50.0%,29.4%
7,Peter Gojowczyk [GER],4,3,57.1%,3,0,3,0.0%,2007,2016,5,0.94,14.1%,6.3%,58.8%,70.5%,46.6%,60.7%,37.1%,70.2%,42.1%
7,Daniel Brands [GER],4,3,57.1%,3,3,0,100.0%,2004,2016,4,0.95,14.2%,8.4%,57.6%,75.3%,51.8%,65.3%,33.0%,74.2%,35.0%
7,Niels Desein [BEL],4,3,57.1%,3,2,1,66.7%,2008,2015,4,1.06,17.1%,9.8%,54.9%,75.3%,44.9%,61.6%,40.6%,61.5%,43.8%
7,Philipp Marx [GER],4,3,57.1%,3,2,1,66.7%,2002,2007,0,,,,,,,,,,
6,Lukas Rosol [CZE],4,2,66.7%,2,1,1,50.0%,2009,2018,4,0.84,8.4%,3.7%,57.2%,72.9%,50.4%,63.3%,30.7%,57.9%,33.3%
6,Ruben Bemelmans [BEL],4,2,66.7%,4,2,2,50.0%,2007,2016,3,1.06,10.7%,4.5%,64.3%,73.9%,51.7%,66.0%,35.9%,46.2%,40.9%
6,Andrea Arnaboldi [ITA],6,0,100.0%,3,2,1,66.7%,2008,2015,3,1.30,8.4%,4.0%,59.9%,79.4%,52.7%,68.7%,40.7%,80.0%,44.0%
6,Sebastian Rieschick [GER],4,2,66.7%,3,2,1,66.7%,2004,2006,0,,,,,,,,,,
5,Alessandro Giannessi [ITA],2,3,40.0%,1,1,0,100.0%,2011,2018,5,1.01,7.3%,3.8%,60.6%,72.2%,46.9%,62.2%,38.1%,61.5%,33.3%
5,David Ferrer [ESP],0,5,0.0%,1,0,1,0.0%,2012,2017,5,0.75,6.5%,4.8%,63.1%,68.9%,40.8%,58.5%,31.0%,54.8%,22.7%
5,Marcos Baghdatis [CYP],0,5,0.0%,5,0,5,0.0%,2012,2017,5,0.83,8.0%,4.0%,60.9%,73.0%,50.2%,64.1%,29.8%,76.3%,42.9%
