Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2019 Wimbledon Q2,W vs Ymer,70.7%,36.6%,12.1%,4/3,1.14,9.3%,68.6%,33.3%,20.0%,1.07,12.5%,77.3%,41.2%,0.0%,1.29,0.0%
2019 Stuttgart QF,L vs Auger Aliassime,44.0%,51.0%,17.2%,7/13,1.74,7.9%,36.4%,46.4%,18.2%,1.74,11.5%,63.9%,56.5%,16.7%,1.75,0.0%
2019 Stuttgart R16,W vs Zverev,34.6%,61.1%,12.5%,8/5,1.48,5.9%,36.1%,50.0%,8.3%,1.53,8.1%,55.6%,90.0%,38.9%,1.40,3.2%
2019 Puerto Vallarta CH R32,W vs King,68.0%,50.0%,9.3%,3/6,2.05,14.1%,70.1%,44.7%,4.5%,2.04,21.6%,79.2%,63.2%,25.0%,2.06,3.7%
2019 Sophia Antipolis CH F,W vs Krajinovic,77.0%,56.1%,6.8%,1/4,2.36,4.8%,73.9%,61.8%,2.2%,2.00,9.7%,85.2%,47.8%,14.8%,2.55,0.0%
2019 Sophia Antipolis CH SF,W vs Molleker,57.0%,42.9%,2.3%,1/1,1.97,14.8%,57.1%,46.9%,1.8%,1.92,20.0%,68.0%,35.3%,4.0%,2.03,5.3%
2019 Sophia Antipolis CH R32,W vs Haase,60.8%,64.5%,3.9%,0/2,2.46,14.3%,46.7%,71.4%,6.7%,2.23,18.2%,89.5%,58.8%,0.0%,2.80,6.3%
2019 Sophia Antipolis CH R64,W vs Crepatte,72.2%,61.5%,3.7%,1/1,2.10,4.7%,72.4%,61.9%,6.9%,2.13,8.0%,75.0%,61.1%,0.0%,2.06,0.0%
2017 Roland Garros R128,L vs Monfils,62.8%,44.4%,2.3%,1/1,2.11,15.9%,61.9%,41.0%,3.2%,1.93,33.3%,75.0%,53.3%,0.0%,2.27,0.0%
2017 Doha R16,L vs Tsonga,48.7%,21.1%,2.6%,1/0,2.03,25.0%,42.3%,36.4%,3.8%,2.10,27.3%,72.7%,0.0%,0.0%,1.90,20.0%
2016 Wroclaw CH QF,W vs Olivetti,47.5%,51.7%,1.6%,1/0,1.50,40.0%,51.7%,33.3%,0.0%,1.43,28.6%,66.7%,71.4%,4.8%,1.67,66.7%
2016 Montpellier R16,W vs Simon,68.3%,53.5%,3.2%,1/1,2.08,12.5%,71.4%,50.0%,4.8%,2.03,16.7%,61.9%,61.5%,0.0%,2.14,7.1%
2016 Doha R32,L vs Djokovic,62.5%,40.0%,7.5%,2/1,2.74,20.5%,63.3%,47.4%,6.7%,2.80,29.6%,60.0%,16.7%,10.0%,2.63,0.0%
2015 Fairfield CH SF,W vs Tiafoe,68.5%,58.7%,14.1%,5/8,1.72,7.0%,64.4%,50.0%,11.9%,1.97,10.5%,78.1%,72.0%,18.8%,1.52,4.2%
2015 Wimbledon R64,W vs Nadal,56.2%,63.0%,5.4%,3/4,1.86,9.5%,54.3%,56.0%,3.3%,1.94,15.4%,65.7%,78.3%,11.4%,1.73,0.0%
2015 Halle R32,W vs Haider Maurer,52.5%,62.5%,4.9%,2/1,1.55,21.7%,48.6%,52.9%,8.6%,1.57,35.7%,75.0%,73.3%,0.0%,1.50,0.0%
2015 Stuttgart R32,L vs Janowicz,55.8%,49.2%,5.3%,4/2,2.21,7.6%,57.5%,46.0%,3.4%,2.29,7.7%,76.5%,61.5%,17.6%,1.86,7.1%
2015 Stuttgart Q3,W vs Berrer,55.1%,55.3%,2.9%,0/2,1.43,32.5%,58.3%,53.6%,2.1%,1.44,39.3%,66.7%,60.0%,6.7%,1.40,16.7%
2014 Halle R16,W vs Nadal,57.4%,70.4%,0.0%,0/0,2.25,4.3%,50.0%,62.5%,0.0%,2.25,0.0%,73.3%,81.8%,0.0%,-,12.5%
2014 Halle R32,W vs Kuznetsov,64.5%,62.5%,9.7%,1/5,1.68,26.3%,68.6%,50.0%,11.4%,1.46,33.3%,69.6%,81.3%,8.7%,2.07,14.3%
Career (21 matches),,58.9%,53.6%,6.8%,43.5%,1.98,13.1%,58.1%,49.8%,6.2%,1.93,18.6%,71.7%,60.9%,9.4%,2.04,4.1%
