Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2019 Wimbledon Q2,W vs Ymer,3.3,2.8,3.9,48.0%,50.0%,30.8%,0.0%,62.7%,28.9%,-2.5,-6.1,1.5,6.0
2019 Stuttgart QF,L vs Auger Aliassime,2.2,2.3,2.0,47.3%,46.9%,40.0%,-,48.1%,31.7%,3.5,16.7,7.0,25.9
2019 Stuttgart R16,W vs Zverev,2.3,2.4,2.1,49.7%,60.5%,42.9%,50.0%,49.5%,31.9%,-1.0,-5.0,1.0,3.3
2019 Puerto Vallarta CH R32,W vs King,3.1,3.1,3.2,49.6%,52.2%,63.6%,50.0%,67.2%,22.0%,9.5,11.2,-0.5,-1.2
2019 Sophia Antipolis CH F,W vs Krajinovic,4.3,4.1,4.6,55.7%,56.1%,47.4%,38.5%,55.9%,23.9%,11.5,11.6,9.0,11.1
2019 Sophia Antipolis CH SF,W vs Molleker,3.3,3.4,3.3,54.1%,48.8%,53.3%,42.9%,46.7%,32.1%,0.5,0.8,0.5,0.7
2019 Sophia Antipolis CH R32,W vs Haase,3.2,3.5,2.8,52.2%,59.5%,80.0%,33.3%,55.8%,18.9%,14.5,25.9,9.0,22.0
2019 Sophia Antipolis CH R64,W vs Crepatte,3.7,3.8,3.6,52.1%,64.5%,83.3%,33.3%,51.8%,27.2%,7.0,11.7,6.0,10.3
2017 Roland Garros R128,L vs Monfils,3.1,3.1,3.2,40.3%,42.5%,50.0%,66.7%,53.7%,23.0%,-6.0,-7.5,0.5,0.7
2017 Doha R16,L vs Tsonga,2.9,3.3,2.5,41.1%,21.1%,25.0%,-,48.8%,17.1%,-6.5,-19.1,-2.5,-7.4
2016 Wroclaw CH QF,W vs Olivetti,1.6,1.5,1.7,60.8%,42.9%,0.0%,-,48.8%,13.6%,0.5,2.9,0.0,0.0
2016 Montpellier R16,W vs Simon,3.2,3.1,3.2,59.0%,63.2%,30.0%,33.3%,61.8%,14.5%,-2.0,-3.1,1.5,3.3
2016 Doha R32,L vs Djokovic,3.7,4.0,3.3,34.0%,32.3%,88.9%,20.0%,52.4%,16.9%,-4.0,-7.7,-3.0,-6.3
2015 Fairfield CH SF,W vs Tiafoe,2.7,2.3,3.0,50.8%,53.8%,28.6%,100.0%,49.2%,19.4%,3.5,11.3,11.0,23.9
2015 Wimbledon R64,W vs Nadal,2.6,2.3,2.8,53.0%,51.9%,36.4%,100.0%,50.3%,14.5%,-1.0,-2.3,11.0,17.5
2015 Halle R32,W vs Haider Maurer,2.1,1.9,2.4,53.6%,81.3%,50.0%,-,50.0%,25.0%,5.0,22.7,5.0,22.7
2015 Stuttgart R32,L vs Janowicz,2.6,2.7,2.5,45.6%,50.0%,44.4%,100.0%,52.0%,30.1%,6.0,14.6,-2.0,-4.2
2015 Stuttgart Q3,W vs Berrer,2.9,2.8,3.0,54.1%,56.8%,20.0%,20.0%,45.0%,14.8%,0.0,0.0,0.5,1.1
2014 Halle R16,W vs Nadal,2.2,2.1,2.3,55.7%,66.7%,100.0%,-,45.0%,13.6%,3.5,26.9,7.0,38.9
2014 Halle R32,W vs Kuznetsov,2.2,1.8,2.5,57.6%,61.1%,50.0%,-,44.9%,28.9%,0.0,0.0,8.5,32.7
Career (21 matches),,2.8,2.8,2.9,50.9%,52.9%,48.9%,46.5%,53.0%,23.0%,2.2,4.8,3.3,7.3
