Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 Stuttgart QF,L vs Auger Aliassime,1.06,0.82,78.2,21.1,4.8%,66.7%,9.8%,68.9%,24.6%,25.5%
2019 Stuttgart R16,W vs Zverev,1.12,1.17,65.3,3.4,8.6%,63.8%,12.5%,69.6%,34.5%,34.7%
2019 Puerto Vallarta CH R16,L vs Smith,0.91,0.71,53.1,2.3,2.2%,65.2%,10.0%,60.0%,36.8%,20.0%
2019 Puerto Vallarta CH R32,W vs King,1.11,1.17,70.7,6.8,3.9%,62.7%,4.2%,60.4%,28.0%,53.2%
2019 Leon CH R32,L vs Guinard,0.66,0.47,32.5,2.0,7.7%,65.4%,0.0%,47.4%,26.7%,33.3%
2019 San Luis Potosi CH R32,L vs Escobar,1.02,0.80,61.0,4.3,12.5%,57.1%,11.5%,55.8%,34.9%,33.3%
2019 Sophia Antipolis CH F,W vs Krajinovic,1.12,1.30,60.1,2.0,15.0%,72.5%,10.5%,50.0%,34.2%,55.6%
2019 Sophia Antipolis CH SF,W vs Molleker,1.16,1.34,53.6,5.9,10.9%,76.1%,16.7%,71.4%,30.4%,30.0%
2019 Sophia Antipolis CH QF,W vs Donati,1.00,1.29,65.4,3.3,11.1%,44.4%,5.7%,80.0%,55.6%,42.9%
2019 Sophia Antipolis CH R16,W vs Coppejans,1.22,1.14,65.2,6.2,6.3%,63.5%,10.0%,63.3%,39.2%,29.2%
2019 Sophia Antipolis CH R32,W vs Haase,1.28,1.59,47.3,2.8,6.3%,56.3%,6.5%,74.2%,46.2%,40.0%
2019 Sophia Antipolis CH R64,W vs Crepatte,1.15,1.59,47.9,2.4,2.9%,70.6%,0.0%,62.5%,50.0%,42.3%
2019 Lille CH R32,L vs Maden,0.63,0.47,31.5,2.0,16.0%,48.0%,9.1%,59.1%,29.0%,41.4%
2019 Lille CH R64,W vs Janvier,1.52,1.51,45.4,2.6,8.8%,82.4%,13.3%,56.7%,32.1%,26.1%
2019 Pau CH R64,L vs Safiullin,0.92,0.79,62.3,7.5,10.0%,58.0%,9.1%,63.6%,39.6%,27.5%
2019 Bergamo CH R64,L vs Crepatte,0.86,0.89,68.9,2.5,18.2%,69.1%,17.0%,68.1%,34.9%,30.0%
2019 Dallas CH R16,L vs Mcdonald,0.87,0.60,44.6,2.4,15.4%,61.5%,13.6%,50.0%,24.2%,36.7%
2019 Dallas CH R32,W vs Rybakov,0.93,1.54,45.4,2.0,7.7%,65.4%,5.0%,75.0%,60.5%,40.5%
2019 Cleveland CH R16,L vs Schnur,0.89,0.53,48.2,2.2,11.1%,69.4%,14.3%,54.3%,25.0%,19.2%
2019 Cleveland CH R32,W vs Choinski,1.22,1.13,83.8,21.1,5.6%,64.8%,7.8%,49.0%,32.1%,48.1%
2019 (24 matches),,1.03,1.01,59.0,3.2,8.7%,65.2%,9.4%,61.7%,35.8%,35.5%
2018 (34 matches),,1.04,1.00,60.8,3.0,7.7%,63.0%,8.3%,62.1%,36.6%,34.8%
2017 (52 matches),,1.04,0.93,56.0,2.6,9.8%,63.7%,10.4%,62.7%,33.1%,32.6%
2016 (52 matches),,1.05,1.10,53.0,2.9,11.0%,64.7%,8.7%,66.0%,36.1%,36.5%
2015 (37 matches),,1.02,1.03,51.0,2.7,14.0%,68.8%,12.0%,64.4%,33.6%,33.9%
Career (334 matches),,1.04,1.03,55.4,2.8,9.4%,65.1%,8.8%,64.0%,34.9%,35.1%
