Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2021,6,1,5,16.7%,4-11,26.7%,68-88,43.6%,2-1,66.7%,6,70.7%,16.7%,6.9%,5.3%,62.7%,67.8%,43.7%,58.8%,33.9%,46.6%,0.82,R16 (Lille)
2020,9,3,6,33.3%,8-13,38.1%,98-115,46.0%,1-3,25.0%,9,77.9%,15.2%,9.1%,5.6%,58.4%,73.2%,45.7%,61.8%,32.4%,47.7%,0.85,
2019,26,14,12,53.8%,32-30,51.6%,304-303,50.1%,3-6,33.3%,26,80.9%,20.0%,9.0%,4.4%,60.2%,72.9%,49.1%,63.4%,35.7%,49.6%,0.98,W (Sophia Antipolis)
2018,31,16,15,51.6%,37-34,52.1%,345-352,49.5%,8-3,72.7%,30,76.5%,20.8%,8.7%,6.2%,57.7%,71.9%,50.2%,62.7%,36.4%,49.6%,0.98,F (Genova)
2017,24,14,10,58.3%,30-26,53.6%,287-281,50.5%,7-5,58.3%,24,82.2%,18.1%,12.5%,9.2%,59.9%,74.9%,48.4%,64.3%,34.7%,49.6%,0.97,SF (3x)
2016,24,16,8,66.7%,36-19,65.5%,287-245,53.9%,6-4,60.0%,24,85.2%,22.0%,13.3%,6.4%,62.5%,76.4%,50.2%,66.6%,36.9%,51.5%,1.10,W (Manchester)
2015,28,14,14,50.0%,34-32,51.5%,334-318,51.2%,8-8,50.0%,26,86.8%,15.8%,15.7%,7.0%,59.5%,77.2%,52.0%,67.0%,34.0%,50.4%,1.03,F (Fairfield)
2014,39,25,14,64.1%,54-39,58.1%,480-449,51.7%,11-12,47.8%,39,83.0%,20.4%,12.5%,6.3%,61.8%,75.1%,49.9%,65.5%,35.7%,50.6%,1.03,W (Szczecin)
2013,45,29,16,64.4%,65-40,61.9%,560-488,53.4%,10-11,47.6%,45,85.0%,23.3%,11.4%,5.8%,62.7%,75.1%,49.6%,65.6%,37.5%,51.5%,1.09,W (Genova)
2012,26,14,12,53.8%,34-28,54.8%,310-310,50.0%,10-4,71.4%,26,81.1%,18.1%,13.0%,4.8%,55.8%,75.0%,50.2%,64.1%,34.8%,49.5%,0.97,W (Bath)
2011,43,23,20,53.5%,57-49,53.8%,512-495,50.8%,7-5,58.3%,43,81.0%,21.0%,9.9%,4.4%,58.4%,74.7%,47.8%,63.5%,36.1%,50.0%,0.99,SF (3x)
2010,50,29,21,58.0%,66-50,56.9%,622-593,51.2%,16-15,51.6%,48,85.1%,16.8%,13.5%,4.1%,56.1%,77.5%,52.4%,66.5%,33.6%,50.3%,1.00,W (2x)
2009,45,29,16,64.4%,66-45,59.5%,579-526,52.4%,12-9,57.1%,0,,,,,,,,,,,,W (Samarkand)
2008,4,1,3,25.0%,2-6,25.0%,38-44,46.3%,0-1,0.0%,0,,,,,,,,,,,,R16 (Geneva)
2007,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,0,,,,,,,,,,,,R32 (Karlsruhe)
2006,3,1,2,33.3%,3-5,37.5%,38-40,48.7%,0-1,0.0%,0,,,,,,,,,,,,R16 (Furth)
Career,404,229,175,56.7%,528-429,55.2%,4867-4659,51.1%,101-88,53.4%,346,82.5%,19.6%,11.7%,5.6%,59.4%,75.0%,49.8%,64.8%,35.4%,50.2%,1.01,
