Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2021,1,0,1,0.0%,0-2,0.0%,9-13,40.9%,0-1,0.0%,1,80.0%,9.1%,17.9%,6.0%,67.2%,82.2%,27.3%,64.2%,33.3%,46.3%,0.93,R32 (Stuttgart)
2019,3,2,1,66.7%,5-3,62.5%,50-44,53.2%,2-3,40.0%,3,93.3%,13.6%,11.5%,5.4%,62.2%,73.2%,61.0%,68.6%,30.7%,50.2%,0.98,QF (Stuttgart)
2018,4,0,4,0.0%,3-5,37.5%,35-46,43.2%,2-0,100.0%,4,76.5%,10.9%,7.1%,7.1%,60.7%,68.8%,46.0%,59.9%,25.1%,45.6%,0.63,R32 (3x)
2017,30,10,20,33.3%,28-46,37.8%,324-391,45.3%,7-7,50.0%,30,77.1%,14.0%,8.8%,6.5%,57.8%,71.1%,49.8%,62.1%,31.3%,47.1%,0.83,QF (Montpellier)
2016,25,13,12,52.0%,35-32,52.2%,339-329,50.7%,4-6,40.0%,25,79.8%,21.8%,8.5%,4.9%,64.6%,71.9%,49.9%,64.1%,35.8%,50.2%,1.00,SF (2x)
2015,26,10,16,38.5%,33-40,45.2%,360-389,48.1%,6-10,37.5%,25,81.3%,15.1%,9.6%,6.6%,64.1%,74.3%,47.5%,64.7%,34.1%,49.4%,0.97,QF (2x)
2014,26,11,15,42.3%,28-36,43.8%,321-342,48.4%,11-8,57.9%,26,81.3%,15.2%,10.5%,5.6%,62.4%,74.1%,48.0%,64.3%,34.2%,49.4%,0.96,QF (2x)
2013,7,4,3,57.1%,11-9,55.0%,104-96,52.0%,1-3,25.0%,7,85.7%,19.4%,10.4%,3.5%,63.9%,74.8%,51.1%,66.2%,35.3%,50.8%,1.04,QF (Doha)
2012,10,4,6,40.0%,11-16,40.7%,131-144,47.6%,3-4,42.9%,10,81.2%,14.8%,11.0%,4.4%,56.8%,74.1%,49.2%,63.4%,30.9%,48.1%,0.84,QF (Stuttgart)
2011,12,2,10,16.7%,13-23,36.1%,173-197,46.8%,2-6,25.0%,12,78.3%,16.5%,12.5%,4.1%,58.1%,74.1%,48.4%,63.3%,33.6%,48.7%,0.92,R16 (2x)
2010,16,6,10,37.5%,16-25,39.0%,203-227,47.2%,2-6,25.0%,16,82.2%,14.0%,15.2%,5.1%,55.2%,77.8%,48.3%,64.6%,31.9%,48.3%,0.90,QF (2x)
2003,1,0,1,0.0%,1-2,33.3%,14-18,43.8%,1-0,100.0%,1,80.0%,6.3%,15.7%,6.1%,50.4%,86.2%,38.6%,62.6%,21.6%,44.8%,0.58,R32 (Newport)
Career,161,62,99,38.5%,184-239,43.5%,2063-2236,48.0%,41-54,43.2%,160,80.5%,16.0%,10.4%,5.5%,60.8%,73.7%,48.9%,63.9%,33.2%,48.8%,0.92,
