Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,68,23,45,33.8%,73-101,42.0%,815-919,47.0%,13-16,44.8%,67,78.7%,16.0%,10.7%,5.7%,60.7%,72.4%,47.9%,62.8%,33.7%,48.5%,0.91
Clay,52,21,31,40.4%,55-74,42.6%,625-692,47.5%,18-17,51.4%,52,77.8%,16.7%,7.3%,4.8%,59.4%,72.3%,48.6%,62.7%,33.9%,48.7%,0.91
Grass,41,18,23,43.9%,56-64,46.7%,623-625,49.9%,10-21,32.3%,41,86.0%,15.1%,13.4%,5.9%,62.3%,76.8%,50.5%,66.9%,31.6%,49.6%,0.95
Grand Slams,29,9,20,31.0%,40-68,37.0%,496-583,46.0%,6-11,35.3%,29,78.8%,13.6%,9.8%,5.5%,62.2%,72.1%,46.8%,62.6%,31.6%,47.7%,0.84
Masters,4,0,4,0.0%,2-8,20.0%,38-57,40.0%,1-1,50.0%,4,69.6%,10.6%,8.9%,7.5%,59.0%,68.8%,46.7%,59.7%,35.0%,47.0%,0.87
Other Tours,127,53,74,41.7%,141-160,46.8%,1506-1571,48.9%,34-40,45.9%,127,81.5%,17.0%,10.7%,5.4%,60.3%,74.3%,49.6%,64.5%,33.7%,49.3%,0.95
Best of 5,30,9,21,30.0%,41-71,36.6%,519-608,46.1%,6-13,31.6%,29,78.8%,13.6%,9.8%,5.5%,62.2%,72.1%,46.8%,62.6%,31.6%,47.7%,0.84
Best of 3,131,53,78,40.5%,143-168,46.0%,1544-1628,48.7%,35-41,46.1%,131,81.1%,16.8%,10.7%,5.5%,60.3%,74.2%,49.5%,64.4%,33.7%,49.2%,0.95
Semi-finals,2,0,2,0.0%,2-4,33.3%,25-29,46.3%,0-0,-,2,74.1%,18.5%,15.0%,7.5%,68.1%,69.7%,43.1%,61.3%,36.0%,48.2%,0.93
Quarter-finals,13,2,11,15.4%,9-20,31.0%,132-164,44.6%,2-6,25.0%,13,78.0%,13.6%,8.6%,6.7%,59.7%,72.2%,47.0%,62.1%,33.8%,47.5%,0.89
vs Righties,137,50,87,36.5%,151-212,41.6%,1760-1950,47.4%,35-51,40.7%,136,80.3%,15.2%,10.4%,5.4%,60.6%,73.3%,49.1%,63.8%,32.8%,48.6%,0.91
vs Lefties,24,12,12,50.0%,33-27,55.0%,303-286,51.4%,6-3,66.7%,24,81.7%,20.7%,10.3%,6.0%,61.4%,75.6%,47.2%,64.6%,35.6%,50.1%,1.01
vs Top 10,17,5,12,29.4%,14-32,30.4%,195-253,43.5%,1-4,20.0%,17,77.3%,10.8%,8.6%,5.7%,61.2%,71.5%,47.0%,62.0%,30.7%,47.0%,0.81
