Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 Stuttgart QF,L vs Auger Aliassime,77% (17/22),20% (1/5),1/2,0/1,86% (6/7),0/2,0/1,50% (7/14),36% (5/14)
2019 Stuttgart R16,W vs Zverev,79% (15/19),30% (3/10),2/6,1/1,93% (13/14),4/5,0/0,40% (2/5),20% (1/5)
2019 Puerto Vallarta CH R16,L vs Smith,59% (10/17),33% (1/3),1/1,0/0,63% (5/8),1/3,1/2,- (0/0),- (0/0)
2019 Puerto Vallarta CH R32,W vs King,50% (11/22),40% (4/10),2/5,1/2,75% (9/12),1/2,0/0,- (0/0),- (0/0)
2019 Leon CH R32,L vs Guinard,75% (6/8),0% (0/3),0/0,0/0,0% (0/3),3/5,1/2,- (0/0),- (0/0)
2019 San Luis Potosi CH R32,L vs Escobar,50% (9/18),33% (3/9),1/3,0/0,67% (10/15),1/3,1/2,- (0/0),- (0/0)
2019 Sophia Antipolis CH F,W vs Krajinovic,60% (9/15),50% (4/8),2/3,1/2,71% (5/7),0/0,0/0,- (0/0),- (0/0)
2019 Sophia Antipolis CH SF,W vs Molleker,68% (15/22),50% (3/6),2/4,1/2,100% (1/1),0/1,0/0,25% (1/4),0% (0/4)
2019 Sophia Antipolis CH QF,W vs Donati,80% (8/10),36% (5/14),2/5,1/2,78% (7/9),0/0,0/0,- (0/0),- (0/0)
2019 Sophia Antipolis CH R16,W vs Coppejans,56% (15/27),57% (4/7),2/3,1/2,92% (12/13),0/1,0/0,25% (1/4),20% (1/5)
2019 Sophia Antipolis CH R32,W vs Haase,53% (8/15),80% (4/5),2/3,1/2,50% (2/4),0/0,0/0,- (0/0),- (0/0)
2019 Sophia Antipolis CH R64,W vs Crepatte,50% (8/16),57% (4/7),2/3,1/1,83% (5/6),0/0,0/0,- (0/0),- (0/0)
2019 Lille CH R32,L vs Maden,83% (5/6),25% (1/4),0/0,0/0,20% (1/5),3/5,0/1,- (0/0),- (0/0)
2019 Lille CH R64,W vs Janvier,67% (10/15),67% (2/3),2/4,1/1,100% (3/3),0/0,0/0,- (0/0),- (0/0)
2019 Pau CH R64,L vs Safiullin,69% (11/16),43% (3/7),1/1,0/0,56% (5/9),2/4,1/2,50% (3/6),20% (1/5)
2019 Bergamo CH R64,L vs Crepatte,65% (15/23),0% (0/4),1/1,0/0,0% (0/1),0/2,0/1,55% (6/11),56% (5/9)
2019 Dallas CH R16,L vs Mcdonald,100% (6/6),0% (0/5),0/0,0/0,25% (1/4),1/3,1/2,- (0/0),- (0/0)
2019 Dallas CH R32,W vs Rybakov,100% (8/8),17% (4/23),2/7,1/5,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2019 Cleveland CH R16,L vs Schnur,82% (9/11),0% (0/1),0/0,0/0,71% (5/7),0/2,0/1,- (0/0),- (0/0)
2019 Cleveland CH R32,W vs Choinski,77% (10/13),60% (3/5),2/3,1/1,50% (5/10),1/2,1/1,70% (7/10),70% (7/10)
2019 (24 matches),,66.3%,35.7%,50.8%,52.0%,64.8%,37.0%,35.3%,49.2%,37.5%
2018 (34 matches),,63.1%,35.2%,55.1%,55.2%,58.1%,51.6%,35.7%,67.5%,38.9%
2017 (52 matches),,65.6%,37.8%,53.7%,46.0%,59.3%,42.3%,31.0%,66.0%,34.4%
2016 (52 matches),,68.9%,39.5%,65.5%,58.9%,68.7%,53.1%,59.6%,70.2%,33.3%
2015 (37 matches),,65.2%,33.2%,59.8%,47.5%,63.8%,40.5%,35.7%,67.3%,30.6%
Career (334 matches),,65.4%,36.5%,55.1%,52.6%,63.6%,46.0%,42.4%,66.4%,34.5%
