Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2017 Wimbledon R64,L vs Murray,112.4,118.1,6.9,118.0,114.2,127,103,105.1,8.1,110.3,101.3,128,90
2017 Roland Garros R128,L vs Monfils,106.0,118.3,6.2,121.2,115.1,129,100,93.3,8.1,118.0,96.0,127,85
2017 Australian Open R128,L vs Raonic,110.3,116.6,6.8,119.6,113.0,130,102,99.1,11.3,109.3,94.5,126,75
2016 US Open R128,L vs Raonic,103.8,111.9,13.6,117.7,106.1,127,61,91.6,10.0,100.3,86.0,126,77
2016 Wimbledon R64,L vs Kyrgios,112.9,118.2,6.3,119.3,114.7,129,95,104.1,10.6,111.1,109.0,122,71
2016 Roland Garros R64,L vs Sock,100.8,105.5,10.6,,,122,83,89.4,9.2,,,107,71
2016 Roland Garros R128,W vs Sela,98.5,106.6,11.7,,,124,73,81.0,9.3,,,97,62
2015 Wimbledon R32,L vs Troicki,114.8,117.0,7.2,,,130,67,108.0,8.1,,,125,90
2015 Wimbledon R64,W vs Nadal,118.4,121.8,7.4,,,133,93,110.9,8.1,,,127,99
2015 Australian Open R128,L vs Dimitrov,109.0,114.3,8.5,,,124,75,94.5,8.6,,,114,80
2014 US Open R128,L vs Tomic,104.9,111.5,8.5,,,126,91,92.7,8.3,,,108,77
2014 Wimbledon R128,L vs Baghdatis,115.6,116.4,8.3,,,130,95,113.4,8.0,,,125,95
2013 Wimbledon R64,W vs Hewitt,113.5,,,,,126,,,,,,,89
2012 Wimbledon R128,L vs Ferrer,115.8,,,,,136,,,,,,,86
Career (14 matches),,109.8,114.3,8.6,119.1,112.2,136,61,98.3,9.0,109.0,99.8,128,62
