Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2014 Wimbledon R64,L vs Ivanovic,38% (3/8),100% (3/3),2/5,88% (7/8),0% (0/7),0/3,0/0,0/2,0/0,0/1
2014 Wimbledon R128,W vs Beck,75% (6/8),100% (6/6),1/2,50% (4/8),50% (2/4),4/5,1/1,0/0,1/1,0/0
2014 s Hertogenbosch F,L vs Vandeweghe,0% (0/9),- (0/0),0/3,44% (4/9),25% (1/4),0/0,0/0,2/2,0/0,1/1
2014 s Hertogenbosch SF,W vs Rybarikova,88% (7/8),86% (6/7),1/2,25% (2/8),0% (0/2),3/5,1/1,0/0,0/0,0/0
2014 s Hertogenbosch R32,W vs Puig,45% (5/11),100% (5/5),1/3,45% (5/11),40% (2/5),2/3,0/2,0/0,0/2,0/0
2014 Birmingham R64,L vs Schiavone,40% (4/10),75% (3/4),1/5,67% (6/9),17% (1/6),0/3,0/0,1/1,0/0,0/0
2014 Roland Garros R128,L vs Schmiedlova,67% (10/15),80% (8/10),4/8,88% (14/16),21% (3/14),2/8,0/1,1/3,0/0,0/1
2014 Madrid R32,L vs Li,22% (2/9),50% (1/2),0/3,50% (4/8),0% (0/4),1/1,0/0,1/2,0/0,1/1
2014 Madrid R64,W vs Duque Marino,40% (4/10),100% (4/4),0/2,40% (4/10),50% (2/4),4/4,1/1,1/1,1/1,0/0
2014 Miami R128,L vs Mchale,33% (3/9),67% (2/3),1/5,67% (6/9),17% (1/6),1/2,0/0,1/1,0/0,1/1
2014 Indian Wells R64,L vs Li,40% (4/10),75% (3/4),2/6,78% (7/9),14% (1/7),1/3,0/0,0/0,0/0,0/0
2014 Indian Wells R128,W vs Ormaechea,60% (9/15),78% (7/9),2/6,60% (9/15),22% (2/9),3/6,0/1,0/1,0/1,0/0
2014 Australian Open R32,L vs Dellacqua,33% (3/9),67% (2/3),1/5,56% (5/9),0% (0/5),1/2,0/0,0/0,0/0,0/0
2014 Australian Open R64,W vs Keys,44% (7/16),100% (7/7),3/8,67% (10/15),20% (2/10),3/5,0/0,0/0,0/0,0/0
2014 Australian Open R128,W vs Vinci,56% (5/9),100% (5/5),2/3,60% (6/10),50% (3/6),2/4,1/1,0/0,1/1,0/0
2014 Hobart R32,L vs Zhang,13% (1/8),100% (1/1),0/4,63% (5/8),0% (0/5),0/1,0/0,1/2,0/0,0/1
2014 Shenzhen R16,L vs Strycova,22% (2/9),50% (1/2),0/4,44% (4/9),0% (0/4),1/1,0/0,0/0,0/0,0/0
2013 Osaka QF,L vs Keys,38% (3/8),33% (1/3),1/4,63% (5/8),0% (0/5),0/1,0/0,0/1,0/0,0/0
2013 Osaka R16,W vs Mladenovic,77% (10/13),80% (8/10),0/3,31% (4/13),25% (1/4),3/6,0/1,1/1,0/0,0/0
2013 Osaka R32,W vs Fichman,75% (6/8),83% (5/6),0/0,14% (1/7),100% (1/1),4/4,1/1,0/0,0/0,0/0
2014 (17 matches),,43.4%,85.3%,28.4%,59.6%,19.6%,50.0%,50.0%,53.3%,50.0%,50.0%
2013 (38 matches),,49.8%,76.7%,31.9%,52.6%,22.9%,64.4%,58.3%,61.0%,41.2%,57.1%
2012 (37 matches),,46.0%,79.2%,38.2%,47.5%,20.2%,62.9%,74.3%,50.0%,77.8%,66.7%
2011 (12 matches),,53.9%,75.0%,33.3%,53.9%,28.9%,66.0%,63.6%,71.4%,66.7%,71.4%
Career (104 matches),,48.0%,78.5%,33.4%,52.1%,22.3%,61.9%,64.4%,57.5%,59.6%,61.5%
