Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2014 US Open R128,L vs Peng,14,21,0.7,11.8%,17.6%,14,18,0.8,12.2%,15.7%,7.8%,4.3%,2.1,14.3%,6.7%
2014 Wimbledon R64,L vs Ivanovic,11,14,0.8,12.1%,15.4%,11,11,1.0,12.9%,12.9%,7.1%,5.9%,2.2,22.0%,9.9%
2014 Wimbledon R128,W vs Beck,32,19,1.7,26.9%,16.0%,31,18,1.7,27.4%,15.9%,17.7%,9.7%,1.5,13.4%,9.2%
2014 Roland Garros R128,L vs Schmiedlova,34,35,1.0,17.0%,17.5%,34,34,1.0,17.7%,17.7%,13.0%,4.7%,1.7,16.5%,10.0%
2014 Australian Open R32,L vs Dellacqua,15,28,0.5,13.8%,25.7%,15,23,0.7,15.0%,23.0%,,,0.9,12.8%,14.7%
2014 Australian Open R64,W vs Keys,19,48,0.4,9.0%,22.7%,19,44,0.4,9.4%,21.7%,,,0.7,14.2%,20.4%
2013 US Open R32,L vs Suarez Navarro,13,33,0.4,10.1%,25.6%,13,29,0.4,10.6%,23.6%,,,0.6,10.1%,17.8%
2013 US Open R64,W vs Williams,18,31,0.6,8.1%,14.0%,17,28,0.6,8.2%,13.5%,,,0.7,13.1%,19.9%
2013 Roland Garros R32,L vs Sharapova,8,24,0.3,6.0%,17.9%,8,23,0.3,6.6%,18.9%,,,0.7,18.7%,25.4%
2013 Australian Open R32,L vs Goerges,14,24,0.6,8.4%,14.4%,14,19,0.7,9.2%,12.4%,,,0.8,25.1%,33.5%
2013 Australian Open R64,W vs Stosur,24,43,0.6,11.7%,21.0%,24,37,0.6,12.8%,19.7%,,,0.5,14.1%,27.3%
2013 Australian Open R128,W vs Zhang,12,44,0.3,8.1%,29.5%,11,39,0.3,8.0%,28.3%,,,0.3,8.7%,27.5%
2012 US Open R32,L vs Azarenka,6,22,0.3,8.3%,30.6%,6,19,0.3,9.0%,28.4%,,,1.5,25.0%,16.7%
2012 US Open R64,W vs Rybarikova,20,20,1.0,18.7%,18.7%,19,18,1.1,18.4%,17.5%,,,0.4,10.3%,29.0%
2012 US Open R128,W vs Razzano,18,19,0.9,14.6%,15.4%,18,17,1.1,15.9%,15.0%,,,0.7,16.3%,24.4%
2012 Wimbledon R32,L vs Williams,21,17,1.2,10.3%,8.4%,20,14,1.4,11.4%,8.0%,,,2.3,26.6%,11.8%
2012 Roland Garros R64,L vs Wozniak,12,26,0.5,10.8%,23.4%,11,24,0.5,10.9%,23.8%,,,1.0,18.0%,18.9%
2012 Roland Garros R128,W vs Cornet,25,27,0.9,18.0%,19.4%,25,27,0.9,18.7%,20.1%,,,0.8,10.8%,12.9%
2012 Australian Open R16,L vs Errani,19,47,0.4,17.4%,43.1%,19,42,0.5,18.3%,40.4%,,,0.6,9.2%,16.5%
2012 Australian Open R32,W vs Bartoli,28,33,0.8,23.7%,28.0%,27,29,0.9,24.8%,26.6%,,,0.3,5.9%,17.8%
Career (24 matches),,424,665,0.6,12.7%,20.0%,416,593,0.7,13.4%,19.0%,2.6%,1.4%,0.8,15.3%,19.2%
