Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2025 ITF Bistrita F,L vs Bulgaru,76.9%,33.3%,12.8%,3/2,2.37,4.9%,80.8%,33.3%,3.8%,2.33,3.7%,100.0%,33.3%,44.4%,2.44,7.1%
2025 ITF Palma Del Rio R32,L vs Diyas,67.2%,41.0%,8.6%,0/5,2.30,2.4%,91.4%,34.4%,5.7%,2.45,4.0%,63.6%,71.4%,27.3%,2.05,0.0%
Last 52 Weeks (2 matches),,71.1%,37.7%,10.3%,30.0%,2.33,3.7%,86.9%,34.0%,4.9%,2.39,3.8%,80.0%,50.0%,35.0%,2.23,3.3%
Career (2 matches),,71.1%,37.7%,10.3%,30.0%,2.33,3.7%,86.9%,34.0%,4.9%,2.39,3.8%,80.0%,50.0%,35.0%,2.23,3.3%
